african_iso3,northern_iso3,year,level,not_yet_country
MOZ,ISR,1956,0.0,False
MOZ,ISR,1957,0.0,False
MOZ,ISR,1958,0.0,False
MOZ,ISR,1959,0.0,False
MOZ,ISR,1960,0.0,False
MOZ,ISR,1961,0.0,False
MOZ,ISR,1962,0.0,False
MOZ,ISR,1963,0.0,False
MOZ,ISR,1964,0.0,False
MOZ,ISR,1965,0.0,False
MOZ,ISR,1966,0.0,False
MOZ,ISR,1967,0.0,False
MOZ,ISR,1968,0.0,False
MOZ,ISR,1969,0.0,False
MOZ,ISR,1970,0.0,False
MOZ,ISR,1971,0.0,False
MOZ,ISR,1972,0.0,False
MOZ,ISR,1973,0.0,False
MOZ,ISR,1974,0.0,False
MOZ,ISR,1975,0.0,False
MOZ,ISR,1976,0.0,False
MOZ,ISR,1977,0.0,False
MOZ,ISR,1978,0.0,False
MOZ,ISR,1979,0.0,False
MOZ,ISR,1980,0.0,False
MOZ,ISR,1981,0.0,False
MOZ,ISR,1982,0.0,False
MOZ,ISR,1983,0.0,False
MOZ,ISR,1984,0.0,False
MOZ,ISR,1985,0.0,False
MOZ,ISR,1986,0.0,False
MOZ,ISR,1987,0.0,False
MOZ,ISR,1988,0.0,False
MOZ,ISR,1989,0.0,False
MOZ,ISR,1990,0.0,False
MOZ,ISR,1991,0.0,False
MOZ,ISR,1992,0.0,False
MOZ,ISR,1993,0.0,False
MOZ,ISR,1994,0.0,False
MOZ,ISR,1995,0.0,False
MOZ,ISR,1996,0.0,False
MOZ,ISR,1997,0.0,False
MOZ,ISR,1998,0.0,False
MOZ,ISR,1999,0.0,False
MOZ,ISR,2000,0.0,False
MOZ,ISR,2001,0.0,False
MOZ,ISR,2002,0.0,False
MOZ,ISR,2003,0.0,False
MOZ,ISR,2004,0.0,False
MOZ,ISR,2005,0.0,False
MOZ,ISR,2006,0.0,False
MOZ,ISR,2007,0.0,False
MOZ,ISR,2008,0.0,False
MOZ,ISR,2009,0.0,False
MOZ,ISR,2010,0.0,False
MOZ,ISR,2011,0.0,False
MOZ,ISR,2012,0.0,False
MOZ,ISR,2013,0.0,False
MOZ,ISR,2014,0.0,False
MOZ,ISR,2015,0.0,False
MOZ,ISR,2016,0.0,False
MOZ,ISR,2017,0.0,False
MOZ,ITA,1950,0.0,False
MOZ,ITA,1951,0.0,False
MOZ,ITA,1952,0.0,False
MOZ,ITA,1953,0.0,False
MOZ,ITA,1954,0.0,False
MOZ,ITA,1955,0.0,False
MOZ,ITA,1956,0.0,False
MOZ,ITA,1957,0.0,False
MOZ,ITA,1958,0.0,False
MOZ,ITA,1959,0.0,False
MOZ,ITA,1960,0.0,False
MOZ,ITA,1961,0.0,False
MOZ,ITA,1962,0.0,False
MOZ,ITA,1963,0.0,False
MOZ,ITA,1964,0.0,False
MOZ,ITA,1965,0.0,False
MOZ,ITA,1966,0.0,False
MOZ,ITA,1967,0.0,False
MOZ,ITA,1968,0.0,False
MOZ,ITA,1969,0.0,False
MOZ,ITA,1970,0.0,False
MOZ,ITA,1971,0.0,False
MOZ,ITA,1972,1.0,False
MOZ,ITA,1973,1.0,False
MOZ,ITA,1974,1.0,False
MOZ,ITA,1975,1.0,False
MOZ,ITA,1976,1.0,False
MOZ,ITA,1977,1.0,False
MOZ,ITA,1978,1.0,False
MOZ,ITA,1979,1.0,False
MOZ,ITA,1980,1.0,False
MOZ,ITA,1981,1.0,False
MOZ,ITA,1982,1.0,False
MOZ,ITA,1983,1.0,False
MOZ,ITA,1984,1.0,False
MOZ,ITA,1985,1.0,False
MOZ,ITA,1986,1.0,False
MOZ,ITA,1987,1.0,False
MOZ,ITA,1988,1.0,False
MOZ,ITA,1989,1.0,False
MOZ,ITA,1990,1.0,False
MOZ,ITA,1991,1.0,False
MOZ,ITA,1992,1.0,False
MOZ,ITA,1993,1.0,False
MOZ,ITA,1994,1.0,False
MOZ,ITA,1995,1.0,False
MOZ,ITA,1996,1.0,False
MOZ,ITA,1997,1.0,False
MOZ,ITA,1998,1.0,False
MOZ,ITA,1999,1.0,False
MOZ,ITA,2000,1.0,False
MOZ,ITA,2001,1.0,False
MOZ,ITA,2002,1.0,False
MOZ,ITA,2003,1.0,False
MOZ,ITA,2004,1.0,False
MOZ,ITA,2005,1.0,False
MOZ,ITA,2006,1.0,False
MOZ,ITA,2007,1.0,False
MOZ,ITA,2008,1.0,False
MOZ,ITA,2009,1.0,False
MOZ,ITA,2010,2.0,False
MOZ,ITA,2011,2.0,False
MOZ,ITA,2012,2.0,False
MOZ,ITA,2013,2.0,False
MOZ,ITA,2014,2.0,False
MOZ,ITA,2015,2.0,False
MOZ,ITA,2016,2.0,False
MOZ,ITA,2017,2.0,False
MOZ,JPN,1950,0.0,False
MOZ,JPN,1951,0.0,False
MOZ,JPN,1952,0.0,False
MOZ,JPN,1953,0.0,False
MOZ,JPN,1954,0.0,False
MOZ,JPN,1955,0.0,False
MOZ,JPN,1956,0.0,False
MOZ,JPN,1957,0.0,False
MOZ,JPN,1958,0.0,False
MOZ,JPN,1959,0.0,False
MOZ,JPN,1960,0.0,False
MOZ,JPN,1961,0.0,False
MOZ,JPN,1962,0.0,False
MOZ,JPN,1963,0.0,False
MOZ,JPN,1964,0.0,False
MOZ,JPN,1965,0.0,False
MOZ,JPN,1966,0.0,False
MOZ,JPN,1967,0.0,False
MOZ,JPN,1968,0.0,False
MOZ,JPN,1969,0.0,False
MOZ,JPN,1970,0.0,False
MOZ,JPN,1971,0.0,False
MOZ,JPN,1972,0.0,False
MOZ,JPN,1973,0.0,False
MOZ,JPN,1974,0.0,False
MOZ,JPN,1975,0.0,False
MOZ,JPN,1976,0.0,False
MOZ,JPN,1977,0.0,False
MOZ,JPN,1978,0.0,False
MOZ,JPN,1979,0.0,False
MOZ,JPN,1980,0.0,False
MOZ,JPN,1981,0.0,False
MOZ,JPN,1982,0.0,False
MOZ,JPN,1983,0.0,False
MOZ,JPN,1984,0.0,False
MOZ,JPN,1985,0.0,False
MOZ,JPN,1986,0.0,False
MOZ,JPN,1987,0.0,False
MOZ,JPN,1988,0.0,False
MOZ,JPN,1989,1.0,False
MOZ,JPN,1990,1.0,False
MOZ,JPN,1991,1.0,False
MOZ,JPN,1992,1.0,False
MOZ,JPN,1993,1.0,False
MOZ,JPN,1994,1.0,False
MOZ,JPN,1995,1.0,False
MOZ,JPN,1996,1.0,False
MOZ,JPN,1997,1.0,False
MOZ,JPN,1998,1.0,False
MOZ,JPN,1999,1.0,False
MOZ,JPN,2000,1.0,False
MOZ,JPN,2001,1.0,False
MOZ,JPN,2002,1.0,False
MOZ,JPN,2003,1.0,False
MOZ,JPN,2004,1.0,False
MOZ,JPN,2005,1.0,False
MOZ,JPN,2006,1.0,False
MOZ,JPN,2007,1.0,False
MOZ,JPN,2008,1.0,False
MOZ,JPN,2009,1.0,False
MOZ,JPN,2010,1.0,False
MOZ,JPN,2011,1.0,False
MOZ,JPN,2012,1.0,False
MOZ,JPN,2013,1.0,False
MOZ,JPN,2014,1.0,False
MOZ,JPN,2015,1.0,False
MOZ,JPN,2016,1.0,False
MOZ,JPN,2017,1.0,False
MOZ,KOR,1950,0.0,False
MOZ,KOR,1951,0.0,False
MOZ,KOR,1952,0.0,False
MOZ,KOR,1953,0.0,False
MOZ,KOR,1954,0.0,False
MOZ,KOR,1955,0.0,False
MOZ,KOR,1956,0.0,False
MOZ,KOR,1957,0.0,False
MOZ,KOR,1958,0.0,False
MOZ,KOR,1959,0.0,False
MOZ,KOR,1960,0.0,False
MOZ,KOR,1961,0.0,False
MOZ,KOR,1962,0.0,False
MOZ,KOR,1963,0.0,False
MOZ,KOR,1964,0.0,False
MOZ,KOR,1965,0.0,False
MOZ,KOR,1966,0.0,False
MOZ,KOR,1967,0.0,False
MOZ,KOR,1968,0.0,False
MOZ,KOR,1969,0.0,False
MOZ,KOR,1970,0.0,False
MOZ,KOR,1971,0.0,False
MOZ,KOR,1972,0.0,False
MOZ,KOR,1973,0.0,False
MOZ,KOR,1974,0.0,False
MOZ,KOR,1975,0.0,False
MOZ,KOR,1976,0.0,False
MOZ,KOR,1977,0.0,False
MOZ,KOR,1978,0.0,False
MOZ,KOR,1979,0.0,False
MOZ,KOR,1980,0.0,False
MOZ,KOR,1981,0.0,False
MOZ,KOR,1982,0.0,False
MOZ,KOR,1983,0.0,False
MOZ,KOR,1984,0.0,False
MOZ,KOR,1985,0.0,False
MOZ,KOR,1986,0.0,False
MOZ,KOR,1987,0.0,False
MOZ,KOR,1988,0.0,False
MOZ,KOR,1989,0.0,False
MOZ,KOR,1990,0.0,False
MOZ,KOR,1991,0.0,False
MOZ,KOR,1992,0.0,False
MOZ,KOR,1993,0.0,False
MOZ,KOR,1994,0.0,False
MOZ,KOR,1995,0.0,False
MOZ,KOR,1996,0.0,False
MOZ,KOR,1997,0.0,False
MOZ,KOR,1998,0.0,False
MOZ,KOR,1999,0.0,False
MOZ,KOR,2000,1.0,False
MOZ,KOR,2001,1.0,False
MOZ,KOR,2002,1.0,False
MOZ,KOR,2003,1.0,False
MOZ,KOR,2004,1.0,False
MOZ,KOR,2005,1.0,False
MOZ,KOR,2006,1.0,False
MOZ,KOR,2007,1.0,False
MOZ,KOR,2008,1.0,False
MOZ,KOR,2009,1.0,False
MOZ,KOR,2010,1.0,False
MOZ,KOR,2011,1.0,False
MOZ,KOR,2012,1.0,False
MOZ,KOR,2013,1.0,False
MOZ,KOR,2014,1.0,False
MOZ,KOR,2015,1.0,False
MOZ,KOR,2016,1.0,False
MOZ,KOR,2017,1.0,False
MOZ,LTU,1950,0.0,False
MOZ,LTU,1951,0.0,False
MOZ,LTU,1952,0.0,False
MOZ,LTU,1953,0.0,False
MOZ,LTU,1954,0.0,False
MOZ,LTU,1955,0.0,False
MOZ,LTU,1956,0.0,False
MOZ,LTU,1957,0.0,False
MOZ,LTU,1958,0.0,False
MOZ,LTU,1959,0.0,False
MOZ,LTU,1960,0.0,False
MOZ,LTU,1961,0.0,False
MOZ,LTU,1962,0.0,False
MOZ,LTU,1963,0.0,False
MOZ,LTU,1964,0.0,False
MOZ,LTU,1965,0.0,False
MOZ,LTU,1966,0.0,False
MOZ,LTU,1967,0.0,False
MOZ,LTU,1968,0.0,False
MOZ,LTU,1969,0.0,False
MOZ,LTU,1970,0.0,False
MOZ,LTU,1971,0.0,False
MOZ,LTU,1972,0.0,False
MOZ,LTU,1973,0.0,False
MOZ,LTU,1974,0.0,False
MOZ,LTU,1975,0.0,False
MOZ,LTU,1976,0.0,False
MOZ,LTU,1977,0.0,False
MOZ,LTU,1978,0.0,False
MOZ,LTU,1979,0.0,False
MOZ,LTU,1980,0.0,False
MOZ,LTU,1981,0.0,False
MOZ,LTU,1982,0.0,False
MOZ,LTU,1983,0.0,False
MOZ,LTU,1984,0.0,False
MOZ,LTU,1985,0.0,False
MOZ,LTU,1986,0.0,False
MOZ,LTU,1987,0.0,False
MOZ,LTU,1988,0.0,False
MOZ,LTU,1989,0.0,False
MOZ,LTU,1990,0.0,False
MOZ,LTU,1991,0.0,False
MOZ,LTU,1992,0.0,False
MOZ,LTU,1993,0.0,False
MOZ,LTU,1994,0.0,False
MOZ,LTU,1995,0.0,False
MOZ,LTU,1996,0.0,False
MOZ,LTU,1997,0.0,False
MOZ,LTU,1998,0.0,False
MOZ,LTU,1999,0.0,False
MOZ,LTU,2000,0.0,False
MOZ,LTU,2001,0.0,False
MOZ,LTU,2002,0.0,False
MOZ,LTU,2003,0.0,False
MOZ,LTU,2004,1.0,False
MOZ,LTU,2005,1.0,False
MOZ,LTU,2006,1.0,False
MOZ,LTU,2007,1.0,False
MOZ,LTU,2008,1.0,False
MOZ,LTU,2009,1.0,False
MOZ,LTU,2010,2.0,False
MOZ,LTU,2011,2.0,False
MOZ,LTU,2012,2.0,False
MOZ,LTU,2013,2.0,False
MOZ,LTU,2014,2.0,False
MOZ,LTU,2015,2.0,False
MOZ,LTU,2016,2.0,False
MOZ,LTU,2017,2.0,False
MOZ,LUX,1950,0.0,False
MOZ,LUX,1951,0.0,False
MOZ,LUX,1952,0.0,False
MOZ,LUX,1953,0.0,False
MOZ,LUX,1954,0.0,False
MOZ,LUX,1955,0.0,False
MOZ,LUX,1956,0.0,False
MOZ,LUX,1957,0.0,False
MOZ,LUX,1958,0.0,False
MOZ,LUX,1959,0.0,False
MOZ,LUX,1960,0.0,False
MOZ,LUX,1961,0.0,False
MOZ,LUX,1962,0.0,False
MOZ,LUX,1963,0.0,False
MOZ,LUX,1964,0.0,False
MOZ,LUX,1965,0.0,False
MOZ,LUX,1966,0.0,False
MOZ,LUX,1967,0.0,False
MOZ,LUX,1968,0.0,False
MOZ,LUX,1969,0.0,False
MOZ,LUX,1970,0.0,False
MOZ,LUX,1971,0.0,False
MOZ,LUX,1972,1.0,False
MOZ,LUX,1973,1.0,False
MOZ,LUX,1974,1.0,False
MOZ,LUX,1975,1.0,False
MOZ,LUX,1976,1.0,False
MOZ,LUX,1977,1.0,False
MOZ,LUX,1978,1.0,False
MOZ,LUX,1979,1.0,False
MOZ,LUX,1980,1.0,False
MOZ,LUX,1981,1.0,False
MOZ,LUX,1982,1.0,False
MOZ,LUX,1983,1.0,False
MOZ,LUX,1984,1.0,False
MOZ,LUX,1985,1.0,False
MOZ,LUX,1986,1.0,False
MOZ,LUX,1987,1.0,False
MOZ,LUX,1988,1.0,False
MOZ,LUX,1989,1.0,False
MOZ,LUX,1990,1.0,False
MOZ,LUX,1991,1.0,False
MOZ,LUX,1992,1.0,False
MOZ,LUX,1993,1.0,False
MOZ,LUX,1994,1.0,False
MOZ,LUX,1995,1.0,False
MOZ,LUX,1996,1.0,False
MOZ,LUX,1997,1.0,False
MOZ,LUX,1998,1.0,False
MOZ,LUX,1999,1.0,False
MOZ,LUX,2000,1.0,False
MOZ,LUX,2001,1.0,False
MOZ,LUX,2002,1.0,False
MOZ,LUX,2003,1.0,False
MOZ,LUX,2004,1.0,False
MOZ,LUX,2005,1.0,False
MOZ,LUX,2006,1.0,False
MOZ,LUX,2007,1.0,False
MOZ,LUX,2008,1.0,False
MOZ,LUX,2009,1.0,False
MOZ,LUX,2010,2.0,False
MOZ,LUX,2011,2.0,False
MOZ,LUX,2012,2.0,False
MOZ,LUX,2013,2.0,False
MOZ,LUX,2014,2.0,False
MOZ,LUX,2015,2.0,False
MOZ,LUX,2016,2.0,False
MOZ,LUX,2017,2.0,False
MOZ,LVA,1950,,True
MOZ,LVA,1951,,True
MOZ,LVA,1952,,True
MOZ,LVA,1953,,True
MOZ,LVA,1954,,True
MOZ,LVA,1955,,True
MOZ,LVA,1956,,True
MOZ,LVA,1957,,True
MOZ,LVA,1958,,True
MOZ,LVA,1959,,True
MOZ,LVA,1960,,True
MOZ,LVA,1961,,True
MOZ,LVA,1962,,True
MOZ,LVA,1963,,True
MOZ,LVA,1964,,True
MOZ,LVA,1965,,True
MOZ,LVA,1966,,True
MOZ,LVA,1967,,True
MOZ,LVA,1968,,True
MOZ,LVA,1969,,True
MOZ,LVA,1970,,True
MOZ,LVA,1971,,True
MOZ,LVA,1972,,True
MOZ,LVA,1973,,True
MOZ,LVA,1974,,True
MOZ,LVA,1975,,True
MOZ,LVA,1976,,True
MOZ,LVA,1977,,True
MOZ,LVA,1978,,True
MOZ,LVA,1979,,True
MOZ,LVA,1980,,True
MOZ,LVA,1981,,True
MOZ,LVA,1982,,True
MOZ,LVA,1983,,True
MOZ,LVA,1984,,True
MOZ,LVA,1985,,True
MOZ,LVA,1986,,True
MOZ,LVA,1987,,True
MOZ,LVA,1988,,True
MOZ,LVA,1989,,True
MOZ,LVA,1990,,True
MOZ,LVA,1991,0.0,False
MOZ,LVA,1992,0.0,False
MOZ,LVA,1993,0.0,False
MOZ,LVA,1994,0.0,False
MOZ,LVA,1995,0.0,False
MOZ,LVA,1996,0.0,False
MOZ,LVA,1997,0.0,False
MOZ,LVA,1998,0.0,False
MOZ,LVA,1999,0.0,False
MOZ,LVA,2000,0.0,False
MOZ,LVA,2001,0.0,False
MOZ,LVA,2002,0.0,False
MOZ,LVA,2003,0.0,False
MOZ,LVA,2004,1.0,False
MOZ,LVA,2005,1.0,False
MOZ,LVA,2006,1.0,False
MOZ,LVA,2007,1.0,False
MOZ,LVA,2008,1.0,False
MOZ,LVA,2009,1.0,False
MOZ,LVA,2010,2.0,False
MOZ,LVA,2011,2.0,False
MOZ,LVA,2012,2.0,False
MOZ,LVA,2013,2.0,False
MOZ,LVA,2014,2.0,False
MOZ,LVA,2015,2.0,False
MOZ,LVA,2016,2.0,False
MOZ,LVA,2017,2.0,False
MOZ,MLT,1950,,True
MOZ,MLT,1951,,True
MOZ,MLT,1952,,True
MOZ,MLT,1953,,True
MOZ,MLT,1954,,True
MOZ,MLT,1955,,True
MOZ,MLT,1956,,True
MOZ,MLT,1957,,True
MOZ,MLT,1958,,True
MOZ,MLT,1959,,True
MOZ,MLT,1960,,True
MOZ,MLT,1961,,True
MOZ,MLT,1962,,True
MOZ,MLT,1963,,True
MOZ,MLT,1964,0.0,False
MOZ,MLT,1965,0.0,False
MOZ,MLT,1966,0.0,False
MOZ,MLT,1967,0.0,False
MOZ,MLT,1968,0.0,False
MOZ,MLT,1969,0.0,False
MOZ,MLT,1970,0.0,False
MOZ,MLT,1971,0.0,False
MOZ,MLT,1972,0.0,False
MOZ,MLT,1973,0.0,False
MOZ,MLT,1974,0.0,False
MOZ,MLT,1975,0.0,False
MOZ,MLT,1976,0.0,False
MOZ,MLT,1977,0.0,False
MOZ,MLT,1978,0.0,False
MOZ,MLT,1979,0.0,False
MOZ,MLT,1980,0.0,False
MOZ,MLT,1981,0.0,False
MOZ,MLT,1982,0.0,False
MOZ,MLT,1983,0.0,False
MOZ,MLT,1984,0.0,False
MOZ,MLT,1985,0.0,False
MOZ,MLT,1986,0.0,False
MOZ,MLT,1987,0.0,False
MOZ,MLT,1988,0.0,False
MOZ,MLT,1989,0.0,False
MOZ,MLT,1990,0.0,False
MOZ,MLT,1991,0.0,False
MOZ,MLT,1992,0.0,False
MOZ,MLT,1993,0.0,False
MOZ,MLT,1994,0.0,False
MOZ,MLT,1995,0.0,False
MOZ,MLT,1996,0.0,False
MOZ,MLT,1997,0.0,False
MOZ,MLT,1998,0.0,False
MOZ,MLT,1999,0.0,False
MOZ,MLT,2000,0.0,False
MOZ,MLT,2001,0.0,False
MOZ,MLT,2002,0.0,False
MOZ,MLT,2003,0.0,False
MOZ,MLT,2004,1.0,False
MOZ,MLT,2005,1.0,False
MOZ,MLT,2006,1.0,False
MOZ,MLT,2007,1.0,False
MOZ,MLT,2008,1.0,False
MOZ,MLT,2009,1.0,False
MOZ,MLT,2010,2.0,False
MOZ,MLT,2011,2.0,False
MOZ,MLT,2012,2.0,False
MOZ,MLT,2013,2.0,False
MOZ,MLT,2014,2.0,False
MOZ,MLT,2015,2.0,False
MOZ,MLT,2016,2.0,False
MOZ,MLT,2017,2.0,False
MOZ,NLD,1950,0.0,False
MOZ,NLD,1951,0.0,False
MOZ,NLD,1952,0.0,False
MOZ,NLD,1953,0.0,False
MOZ,NLD,1954,0.0,False
MOZ,NLD,1955,0.0,False
MOZ,NLD,1956,0.0,False
MOZ,NLD,1957,0.0,False
MOZ,NLD,1958,0.0,False
MOZ,NLD,1959,0.0,False
MOZ,NLD,1960,0.0,False
MOZ,NLD,1961,0.0,False
MOZ,NLD,1962,0.0,False
MOZ,NLD,1963,0.0,False
MOZ,NLD,1964,0.0,False
MOZ,NLD,1965,0.0,False
MOZ,NLD,1966,0.0,False
MOZ,NLD,1967,0.0,False
MOZ,NLD,1968,0.0,False
MOZ,NLD,1969,0.0,False
MOZ,NLD,1970,0.0,False
MOZ,NLD,1971,0.0,False
MOZ,NLD,1972,1.0,False
MOZ,NLD,1973,1.0,False
MOZ,NLD,1974,1.0,False
MOZ,NLD,1975,1.0,False
MOZ,NLD,1976,1.0,False
MOZ,NLD,1977,1.0,False
MOZ,NLD,1978,1.0,False
MOZ,NLD,1979,1.0,False
MOZ,NLD,1980,1.0,False
MOZ,NLD,1981,1.0,False
MOZ,NLD,1982,1.0,False
MOZ,NLD,1983,1.0,False
MOZ,NLD,1984,1.0,False
MOZ,NLD,1985,1.0,False
MOZ,NLD,1986,1.0,False
MOZ,NLD,1987,1.0,False
MOZ,NLD,1988,1.0,False
MOZ,NLD,1989,1.0,False
MOZ,NLD,1990,1.0,False
MOZ,NLD,1991,1.0,False
MOZ,NLD,1992,1.0,False
MOZ,NLD,1993,1.0,False
MOZ,NLD,1994,1.0,False
MOZ,NLD,1995,1.0,False
MOZ,NLD,1996,1.0,False
MOZ,NLD,1997,1.0,False
MOZ,NLD,1998,1.0,False
MOZ,NLD,1999,1.0,False
MOZ,NLD,2000,1.0,False
MOZ,NLD,2001,1.0,False
MOZ,NLD,2002,1.0,False
MOZ,NLD,2003,1.0,False
MOZ,NLD,2004,1.0,False
MOZ,NLD,2005,1.0,False
MOZ,NLD,2006,1.0,False
MOZ,NLD,2007,1.0,False
MOZ,NLD,2008,1.0,False
MOZ,NLD,2009,1.0,False
MOZ,NLD,2010,2.0,False
MOZ,NLD,2011,2.0,False
MOZ,NLD,2012,2.0,False
MOZ,NLD,2013,2.0,False
MOZ,NLD,2014,2.0,False
MOZ,NLD,2015,2.0,False
MOZ,NLD,2016,2.0,False
MOZ,NLD,2017,2.0,False
MOZ,NOR,1950,0.0,False
MOZ,NOR,1951,0.0,False
MOZ,NOR,1952,0.0,False
MOZ,NOR,1953,0.0,False
MOZ,NOR,1954,0.0,False
MOZ,NOR,1955,0.0,False
MOZ,NOR,1956,0.0,False
MOZ,NOR,1957,0.0,False
MOZ,NOR,1958,0.0,False
MOZ,NOR,1959,0.0,False
MOZ,NOR,1960,0.0,False
MOZ,NOR,1961,0.0,False
MOZ,NOR,1962,0.0,False
MOZ,NOR,1963,0.0,False
MOZ,NOR,1964,0.0,False
MOZ,NOR,1965,0.0,False
MOZ,NOR,1966,0.0,False
MOZ,NOR,1967,0.0,False
MOZ,NOR,1968,0.0,False
MOZ,NOR,1969,0.0,False
MOZ,NOR,1970,0.0,False
MOZ,NOR,1971,0.0,False
MOZ,NOR,1972,0.0,False
MOZ,NOR,1973,0.0,False
MOZ,NOR,1974,0.0,False
MOZ,NOR,1975,0.0,False
MOZ,NOR,1976,0.0,False
MOZ,NOR,1977,1.0,False
MOZ,NOR,1978,1.0,False
MOZ,NOR,1979,1.0,False
MOZ,NOR,1980,1.0,False
MOZ,NOR,1981,1.0,False
MOZ,NOR,1982,1.0,False
MOZ,NOR,1983,1.0,False
MOZ,NOR,1984,1.0,False
MOZ,NOR,1985,1.0,False
MOZ,NOR,1986,1.0,False
MOZ,NOR,1987,1.0,False
MOZ,NOR,1988,1.0,False
MOZ,NOR,1989,1.0,False
MOZ,NOR,1990,1.0,False
MOZ,NOR,1991,1.0,False
MOZ,NOR,1992,1.0,False
MOZ,NOR,1993,1.0,False
MOZ,NOR,1994,1.0,False
MOZ,NOR,1995,1.0,False
MOZ,NOR,1996,1.0,False
MOZ,NOR,1997,1.0,False
MOZ,NOR,1998,1.0,False
MOZ,NOR,1999,1.0,False
MOZ,NOR,2000,1.0,False
MOZ,NOR,2001,1.0,False
MOZ,NOR,2002,1.0,False
MOZ,NOR,2003,1.0,False
MOZ,NOR,2004,1.0,False
MOZ,NOR,2005,1.0,False
MOZ,NOR,2006,1.0,False
MOZ,NOR,2007,1.0,False
MOZ,NOR,2008,1.0,False
MOZ,NOR,2009,1.0,False
MOZ,NOR,2010,1.0,False
MOZ,NOR,2011,1.0,False
MOZ,NOR,2012,1.0,False
MOZ,NOR,2013,1.0,False
MOZ,NOR,2014,1.0,False
MOZ,NOR,2015,1.0,False
MOZ,NOR,2016,1.0,False
MOZ,NOR,2017,1.0,False
MOZ,NZL,1950,0.0,False
MOZ,NZL,1951,0.0,False
MOZ,NZL,1952,0.0,False
MOZ,NZL,1953,0.0,False
MOZ,NZL,1954,0.0,False
MOZ,NZL,1955,0.0,False
MOZ,NZL,1956,0.0,False
MOZ,NZL,1957,0.0,False
MOZ,NZL,1958,0.0,False
MOZ,NZL,1959,0.0,False
MOZ,NZL,1960,0.0,False
MOZ,NZL,1961,0.0,False
MOZ,NZL,1962,0.0,False
MOZ,NZL,1963,0.0,False
MOZ,NZL,1964,0.0,False
MOZ,NZL,1965,0.0,False
MOZ,NZL,1966,0.0,False
MOZ,NZL,1967,0.0,False
MOZ,NZL,1968,0.0,False
MOZ,NZL,1969,0.0,False
MOZ,NZL,1970,0.0,False
MOZ,NZL,1971,0.0,False
MOZ,NZL,1972,0.0,False
MOZ,NZL,1973,0.0,False
MOZ,NZL,1974,0.0,False
MOZ,NZL,1975,0.0,False
MOZ,NZL,1976,0.0,False
MOZ,NZL,1977,1.0,False
MOZ,NZL,1978,1.0,False
MOZ,NZL,1979,1.0,False
MOZ,NZL,1980,1.0,False
MOZ,NZL,1981,1.0,False
MOZ,NZL,1982,1.0,False
MOZ,NZL,1983,1.0,False
MOZ,NZL,1984,1.0,False
MOZ,NZL,1985,1.0,False
MOZ,NZL,1986,1.0,False
MOZ,NZL,1987,1.0,False
MOZ,NZL,1988,1.0,False
MOZ,NZL,1989,1.0,False
MOZ,NZL,1990,1.0,False
MOZ,NZL,1991,1.0,False
MOZ,NZL,1992,1.0,False
MOZ,NZL,1993,1.0,False
MOZ,NZL,1994,1.0,False
MOZ,NZL,1995,1.0,False
MOZ,NZL,1996,1.0,False
MOZ,NZL,1997,1.0,False
MOZ,NZL,1998,1.0,False
MOZ,NZL,1999,1.0,False
MOZ,NZL,2000,1.0,False
MOZ,NZL,2001,1.0,False
MOZ,NZL,2002,1.0,False
MOZ,NZL,2003,1.0,False
MOZ,NZL,2004,1.0,False
MOZ,NZL,2005,1.0,False
MOZ,NZL,2006,1.0,False
MOZ,NZL,2007,1.0,False
MOZ,NZL,2008,1.0,False
MOZ,NZL,2009,1.0,False
MOZ,NZL,2010,1.0,False
MOZ,NZL,2011,1.0,False
MOZ,NZL,2012,1.0,False
MOZ,NZL,2013,1.0,False
MOZ,NZL,2014,1.0,False
MOZ,NZL,2015,1.0,False
MOZ,NZL,2016,1.0,False
MOZ,NZL,2017,1.0,False
MOZ,PRT,1950,0.0,False
MOZ,PRT,1951,0.0,False
MOZ,PRT,1952,0.0,False
MOZ,PRT,1953,0.0,False
MOZ,PRT,1954,0.0,False
MOZ,PRT,1955,0.0,False
MOZ,PRT,1956,0.0,False
MOZ,PRT,1957,0.0,False
MOZ,PRT,1958,0.0,False
MOZ,PRT,1959,0.0,False
MOZ,PRT,1960,0.0,False
MOZ,PRT,1961,0.0,False
MOZ,PRT,1962,0.0,False
MOZ,PRT,1963,0.0,False
MOZ,PRT,1964,0.0,False
MOZ,PRT,1965,0.0,False
MOZ,PRT,1966,0.0,False
MOZ,PRT,1967,0.0,False
MOZ,PRT,1968,0.0,False
MOZ,PRT,1969,0.0,False
MOZ,PRT,1970,0.0,False
MOZ,PRT,1971,0.0,False
MOZ,PRT,1972,0.0,False
MOZ,PRT,1973,0.0,False
MOZ,PRT,1974,0.0,False
MOZ,PRT,1975,0.0,False
MOZ,PRT,1976,0.0,False
MOZ,PRT,1977,0.0,False
MOZ,PRT,1978,0.0,False
MOZ,PRT,1979,0.0,False
MOZ,PRT,1980,0.0,False
MOZ,PRT,1981,0.0,False
MOZ,PRT,1982,0.0,False
MOZ,PRT,1983,0.0,False
MOZ,PRT,1984,0.0,False
MOZ,PRT,1985,0.0,False
MOZ,PRT,1986,1.0,False
MOZ,PRT,1987,1.0,False
MOZ,PRT,1988,1.0,False
MOZ,PRT,1989,1.0,False
MOZ,PRT,1990,1.0,False
MOZ,PRT,1991,1.0,False
MOZ,PRT,1992,1.0,False
