iso3,year0,year1,broad_sector,employment_share_0,employment_share_1,productivity_0,productivity_1,contribution_productivity_0,contribution_productivity_1,within,structural_change,short_series,country_productivity_0,country_productivity_1,country_actual_change,country_decomposed_change,country,country_exists_pre,depth_score_pre,agreement_type_pre,reciprocal_pre,fta_or_deeper_pre,nonreciprocal_only_pre,reciprocal_trade_share_pre,reciprocal_gdp_share_pre,gdp_african_pre,gdpcap_african_pre,pop_african_pre,wto_african_pre,gatt_african_pre,reciprocal_post,country_exists_post,treatment_status,reciprocal_interval
RWA,2011,2014,Manufacturing,0.0611522005094303,0.077513878465673,1154.1602901786423,1122.1455040928786,70.57944148502662,86.98184882117475,-0.1626774364607749,0.3950738254238116,False,621.9746440627264,711.5216921525249,0.1439721843078343,0.1439721843078342,Rwanda,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.52853374662733,0.378959243625367,6406727.168,0.575,11144.315,1.0,1.0,1.0,True,always_reciprocal,1
RWA,2011,2014,Services,0.1684098099678096,0.2379602214397116,2128.866108267317,1744.4818515520622,358.5219443482272,415.1172933084152,-0.0576319210931941,0.2154893405688001,False,621.9746440627264,711.5216921525249,0.1439721843078343,0.1439721843078342,Rwanda,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.52853374662733,0.378959243625367,6406727.168,0.575,11144.315,1.0,1.0,1.0,True,always_reciprocal,1
RWA,2014,2017,Agriculture,0.6845259000946153,0.6708003752710066,305.9380952480957,332.3779091224072,209.4225500229349,222.95922617110324,0.0864221039647595,-0.0217840019710349,False,711.5216921525249,802.7358914162123,0.1281959499895814,0.1281959499895814,Rwanda,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.542670355078237,0.3714304598175133,8016288.256,0.707,11345.357,1.0,1.0,1.0,True,always_reciprocal,1
RWA,2014,2017,Manufacturing,0.077513878465673,0.0838749841296568,1122.1455040928786,1140.4846220872043,86.98184882117475,95.6581237908888,0.0120997476876202,0.087648361685768,False,711.5216921525249,802.7358914162123,0.1281959499895814,0.1281959499895814,Rwanda,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.542670355078237,0.3714304598175133,8016288.256,0.707,11345.357,1.0,1.0,1.0,True,always_reciprocal,1
RWA,2014,2017,Services,0.2379602214397116,0.2453246405993365,1744.4818515520622,1973.3791464971305,415.1172933084152,484.1185414542202,0.1076362477604858,0.0585848402502705,False,711.5216921525249,802.7358914162123,0.1281959499895814,0.1281959499895814,Rwanda,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,0.542670355078237,0.3714304598175133,8016288.256,0.707,11345.357,1.0,1.0,1.0,True,always_reciprocal,1
SEN,1972,1975,Agriculture,0.7196588520467316,0.719580789887951,664.1060020968783,617.2898166018358,477.9297631063838,444.1898938201375,-0.0704950495059869,-0.000100824387592,False,1810.9168133504716,1651.1192780423255,-0.0882412345669794,-0.0882412345669793,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1280328.064,0.285,4485.775,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1972,1975,Manufacturing,0.0700770010188609,0.0716012033578794,4406.174945579928,4148.566017197147,308.7715137534022,297.0423190409209,-0.0422289156319735,0.0042422679328316,False,1810.9168133504716,1651.1192780423255,-0.0882412345669794,-0.0882412345669793,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1280328.064,0.285,4485.775,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1972,1975,Services,0.2102641469344073,0.2088180067541694,4871.08989439249,4357.320695190864,1024.2155364906853,909.8870651812672,-0.1107240461459288,-0.0009013561606468,False,1810.9168133504716,1651.1192780423255,-0.0882412345669794,-0.0882412345669793,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1280328.064,0.285,4485.775,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1975,1978,Agriculture,0.719580789887951,0.7126143322785429,617.2898166018358,443.7496863285664,444.1898938201375,316.2223864218442,-0.2811323394716006,-0.0069595536098529,False,1651.1192780423255,1421.9357396618825,-0.1388049557825877,-0.1388049557825879,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2235746.56,0.456,4901.053,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1975,1978,Manufacturing,0.0716012033578794,0.0697080153570612,4148.566017197147,3814.4915469678376,297.0423190409209,265.9006380078808,-0.0421667738958322,-0.0626724326306629,False,1651.1192780423255,1421.9357396618825,-0.1388049557825877,-0.1388049557825879,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2235746.56,0.456,4901.053,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1975,1978,Services,0.2088180067541694,0.2176776523643958,4357.320695190864,3858.056519413243,909.8870651812672,839.8127152321573,-0.1025991563181297,0.0255848183517473,False,1651.1192780423255,1421.9357396618825,-0.1388049557825877,-0.1388049557825879,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2235746.56,0.456,4901.053,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1978,1981,Agriculture,0.7126143322785429,0.6964574328815402,443.7496863285664,472.2435854359896,316.2223864218442,328.8975552075236,0.0642116490113425,-0.0241285640371793,False,1421.9357396618825,1376.995401437407,-0.0316050416140193,-0.0316050416140194,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2591178.752,0.49,5289.871,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1978,1981,Manufacturing,0.0697080153570612,0.0718071946868228,3814.4915469678376,3459.0158470792526,265.9006380078808,248.38223824869695,-0.0417632781412461,-0.0241199776885672,False,1421.9357396618825,1376.995401437407,-0.0316050416140193,-0.0316050416140194,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2591178.752,0.49,5289.871,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1978,1981,Services,0.2176776523643958,0.231735372431637,3858.056519413243,3450.9860241876177,839.8127152321573,799.7156079811864,-0.1138907997548005,0.066145503066971,False,1421.9357396618825,1376.995401437407,-0.0316050416140193,-0.0316050416140194,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2591178.752,0.49,5289.871,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1981,1984,Agriculture,0.6964574328815402,0.6866037969256203,472.2435854359896,379.2674033564129,328.8975552075236,260.4064391946339,-0.1968818316372435,-0.0113626959624648,False,1376.995401437407,1242.740937760149,-0.0974981205725983,-0.0974981205725983,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3176771.584,0.555,5723.711,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1981,1984,Manufacturing,0.0718071946868228,0.0725476588728252,3459.0158470792526,3300.33106795638,248.38223824869695,239.4312945077986,-0.0448875241035464,0.0088505522008449,False,1376.995401437407,1242.740937760149,-0.0974981205725983,-0.0974981205725983,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3176771.584,0.555,5723.711,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1981,1984,Services,0.231735372431637,0.2408485442015544,3450.9860241876177,3084.524353161101,799.7156079811864,742.9032040577167,-0.1036845591162839,0.0326437999307934,False,1376.995401437407,1242.740937760149,-0.0974981205725983,-0.0974981205725983,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,3176771.584,0.555,5723.711,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1984,1987,Agriculture,0.6866037969256203,0.6693909324604396,379.2674033564129,434.1553542928696,260.4064391946339,290.61965744279644,0.1447209816892073,-0.0286976669754704,False,1242.740937760149,1220.9148540107003,-0.017562858908299,-0.0175628589082989,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2705536.0,0.433,6246.065,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1984,1987,Manufacturing,0.0725476588728252,0.0762541985892089,3300.33106795638,3071.558792973145,239.4312945077986,234.21926633101708,-0.0432644603347658,0.0214960938081766,False,1242.740937760149,1220.9148540107003,-0.017562858908299,-0.0175628589082989,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2705536.0,0.433,6246.065,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1984,1987,Services,0.2408485442015544,0.2543548689503515,3084.524353161101,2736.6327354473874,742.9032040577167,696.075930236887,-0.1119922653655046,0.0489594589849957,False,1242.740937760149,1220.9148540107003,-0.017562858908299,-0.0175628589082989,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2705536.0,0.433,6246.065,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1987,1990,Agriculture,0.6693909324604396,0.6581082437774071,434.1553542928696,329.07369454412463,290.61965744279644,216.5661111897768,-0.2420370006029216,-0.0127755847005892,False,1220.9148540107003,1073.7168025373844,-0.1205637321798249,-0.1205637321798249,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5040708.608,0.736,6846.349,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1987,1990,Manufacturing,0.0762541985892089,0.0749461438936895,3071.558792973145,2906.2403298527074,234.21926633101708,217.81150294803928,-0.0458159515431931,-0.0242370532330625,False,1220.9148540107003,1073.7168025373844,-0.1205637321798249,-0.1205637321798249,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5040708.608,0.736,6846.349,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1987,1990,Services,0.2543548689503515,0.2669456123289033,2736.6327354473874,2395.016602101372,696.075930236887,639.3391883995683,-0.1172227531182577,0.0357133381640442,False,1220.9148540107003,1073.7168025373844,-0.1205637321798249,-0.1205637321798249,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5040708.608,0.736,6846.349,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1990,1993,Agriculture,0.6581082437774071,0.6517367176419702,329.07369454412463,342.9921292388373,216.5661111897768,223.54056448715025,0.0422957985565947,-0.0100910678207605,False,1073.7168025373844,1061.26635966988,-0.0115956487204835,-0.0115956487204834,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5716644.352,0.761,7514.11,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1990,1993,Manufacturing,0.0749461438936895,0.0809514259396103,2906.2403298527074,2724.787786126185,217.81150294803928,220.5754622892296,-0.0615969460488721,0.0742866309543095,False,1073.7168025373844,1061.26635966988,-0.0115956487204835,-0.0115956487204834,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5716644.352,0.761,7514.11,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1990,1993,Services,0.2669456123289033,0.2673118564184194,2395.016602101372,2308.7277859069613,639.3391883995683,617.1503328935003,-0.0272219773631307,-0.0074839438578295,False,1073.7168025373844,1061.26635966988,-0.0115956487204835,-0.0115956487204834,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5716644.352,0.761,7514.11,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1993,1996,Agriculture,0.6517367176419702,0.6334502102690783,342.9921292388373,355.5511733421432,223.54056448715025,225.22396551499813,0.0366161291548489,-0.0290855002879586,False,1061.26635966988,1093.0105871360906,0.0299116495844501,0.0299116495844502,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5678828.544,0.69,8234.586,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1993,1996,Manufacturing,0.0809514259396103,0.0932937494359204,2724.787786126185,2566.751492668698,220.5754622892296,239.46187330536785,-0.0684627293886879,0.1540860839546342,False,1061.26635966988,1093.0105871360906,0.0299116495844501,0.0299116495844502,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5678828.544,0.69,8234.586,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1993,1996,Services,0.2673118564184194,0.2732560402950013,2308.7277859069613,2299.399203753387,617.1503328935003,628.3247483157247,-0.0008369419392146,0.0189434142631189,False,1061.26635966988,1093.0105871360906,0.0299116495844501,0.0299116495844502,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5678828.544,0.69,8234.586,0.0,1.0,0.0,True,never_reciprocal,0
SEN,1996,1999,Agriculture,0.6334502102690783,0.5926093002003981,355.5511733421432,397.88209279676425,225.22396551499813,235.78862857456036,0.1190571783428947,-0.0721498120002189,False,1093.0105871360906,1166.2634139456006,0.0670193204637178,0.0670193204637176,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5065829.888,0.567,8940.298,1.0,1.0,0.0,True,never_reciprocal,0
SEN,1996,1999,Manufacturing,0.0932937494359204,0.1056171355023693,2566.751492668698,2373.570118236593,239.46187330536785,250.6896867030268,-0.0680683570117837,0.1149560441524457,False,1093.0105871360906,1166.2634139456006,0.0670193204637178,0.0670193204637176,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5065829.888,0.567,8940.298,1.0,1.0,0.0,True,never_reciprocal,0
SEN,1996,1999,Services,0.2732560402950013,0.3017735642972325,2299.399203753387,2252.633120725632,628.3247483157247,679.7850986680135,-0.0031011227760841,0.0850020036346406,False,1093.0105871360906,1166.2634139456006,0.0670193204637178,0.0670193204637176,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5065829.888,0.567,8940.298,1.0,1.0,0.0,True,never_reciprocal,0
SEN,1999,2002,Agriculture,0.5926093002003981,0.5637586226506204,397.88209279676425,315.2557045165746,235.78862857456036,177.72812176101507,-0.2076655114066536,-0.0385741277334738,False,1166.2634139456006,1158.0941973901768,-0.0070046067275543,-0.0070046067275543,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5144045.056,0.535,9618.564,1.0,1.0,0.0,True,never_reciprocal,0
SEN,1999,2002,Manufacturing,0.1056171355023693,0.1193264105231551,2373.570118236593,2219.514588184368,250.6896867030268,264.8467204808712,-0.0655644825465612,0.1220368247638749,False,1166.2634139456006,1158.0941973901768,-0.0070046067275543,-0.0070046067275543,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5144045.056,0.535,9618.564,1.0,1.0,0.0,True,never_reciprocal,0
SEN,1999,2002,Services,0.3017735642972325,0.3169149668262245,2252.633120725632,2257.7645452918214,679.7850986680135,715.5193551482905,-0.0022194818971879,0.0547864718919606,False,1166.2634139456006,1158.0941973901768,-0.0070046067275543,-0.0070046067275543,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5144045.056,0.535,9618.564,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2002,2005,Agriculture,0.5637586226506204,0.5287270637795617,315.2557045165746,413.1069015525628,177.72812176101507,218.42079908495896,0.3103867610771293,-0.0814264990727745,False,1158.0941973901768,1269.037728451574,0.0957983653759892,0.0957983653759893,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5333862.4,0.513,10390.05,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2002,2005,Manufacturing,0.1193264105231551,0.1315455872494653,2219.514588184368,2056.417116496401,264.8467204808712,270.5126057122716,-0.0641912320460791,0.0855843050700267,False,1158.0941973901768,1269.037728451574,0.0957983653759892,0.0957983653759893,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5333862.4,0.513,10390.05,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2002,2005,Services,0.3169149668262245,0.3397273489709729,2257.7645452918214,2296.266153410127,715.5193551482905,780.1043236543435,0.0131218513462943,0.0771412114784253,False,1158.0941973901768,1269.037728451574,0.0957983653759892,0.0957983653759893,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5333862.4,0.513,10390.05,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2005,2008,Agriculture,0.5287270637795617,0.5166377803054563,413.1069015525628,392.6146915795956,218.42079908495896,202.8395827729936,-0.0496051019625964,-0.0217306699842169,False,1269.037728451574,1265.4068340299514,-0.0028611398544098,-0.0028611398544097,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,8707014.656,0.773,11270.826,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2005,2008,Manufacturing,0.1315455872494653,0.1323044584230615,2056.417116496401,1898.5891689881155,270.5126057122716,251.19180794775824,-0.0610280676314581,-0.0103948433772203,False,1269.037728451574,1265.4068340299514,-0.0028611398544098,-0.0028611398544097,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,8707014.656,0.773,11270.826,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2005,2008,Services,0.3397273489709729,0.3510577612714822,2296.266153410127,2311.2306523659536,780.1043236543435,811.3754433091996,0.0211411076232666,0.0189447100124681,False,1269.037728451574,1265.4068340299514,-0.0028611398544098,-0.0028611398544097,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,8707014.656,0.773,11270.826,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2008,2011,Agriculture,0.5166377803054563,0.5061008783778377,392.6146915795956,367.7676176876672,202.8395827729936,186.12751435065317,-0.0632861541476248,-0.0191044137773922,False,1265.4068340299514,1249.3423829811766,-0.012695087948604,-0.0126950879486041,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,13386346.496,1.094,12238.791,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2008,2011,Manufacturing,0.1323044584230615,0.142933527561204,1898.5891689881155,1870.4866530478532,251.19180794775824,267.3552418149186,-0.0568647203619129,0.1212116988689585,False,1265.4068340299514,1249.3423829811766,-0.012695087948604,-0.0126950879486041,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,13386346.496,1.094,12238.791,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2008,2011,Services,0.3510577612714822,0.3509655940609582,2311.2306523659536,2267.628662309091,811.3754433091996,795.8596268156049,0.0181708117859698,-0.0372936686847607,False,1265.4068340299514,1249.3423829811766,-0.012695087948604,-0.0126950879486041,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,13386346.496,1.094,12238.791,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2011,2014,Agriculture,0.5061008783778377,0.4880567315457383,367.7676176876672,383.13909526053874,186.12751435065317,186.99361456024985,0.041796713015462,-0.0371434503712029,False,1249.3423829811766,1258.606587910319,0.0074152650669195,0.0074152650669197,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,14440676.352,1.083,13330.737,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2011,2014,Manufacturing,0.142933527561204,0.1492511540339908,1870.4866530478532,1752.8542276271703,267.3552418149186,261.6155102408174,-0.0611876364751403,0.0397190782559803,False,1249.3423829811766,1258.606587910319,0.0074152650669195,0.0074152650669197,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,14440676.352,1.083,13330.737,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2011,2014,Services,0.3509655940609582,0.3626921144202708,2267.628662309091,2233.29226452426,795.8596268156049,809.9974631092518,0.0178962284756485,-0.0001319949132358,False,1249.3423829811766,1258.606587910319,0.0074152650669195,0.0074152650669197,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,14440676.352,1.083,13330.737,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2014,2017,Agriculture,0.4880567315457383,0.468630317925881,383.13909526053874,491.6696731918368,186.99361456024985,230.4113152624045,0.2832667803255526,-0.0510786341994967,False,1258.606587910319,1402.2772379067846,0.1141505625161266,0.1141505625161264,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,15308965.888,1.052,14546.111,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2014,2017,Manufacturing,0.1492511540339908,0.1550178030223255,1752.8542276271703,1883.1502069075216,261.6155102408174,291.9218021446162,0.0831162486212295,0.0327266227586127,False,1258.606587910319,1402.2772379067846,0.1141505625161266,0.1141505625161264,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,15308965.888,1.052,14546.111,1.0,1.0,0.0,True,never_reciprocal,0
SEN,2014,2017,Services,0.3626921144202708,0.3763518790517933,2233.29226452426,2338.0888948206743,809.9974631092518,879.9441204997638,0.0192722948287815,0.0670818736423333,False,1258.606587910319,1402.2772379067846,0.1141505625161266,0.1141505625161264,Senegal,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,15308965.888,1.052,14546.111,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2002,2005,Agriculture,0.6850408986831347,0.6814482721398833,2655.126394074364,2925.53208479484,1818.870171114013,1993.5987842732343,0.1018428694483093,-0.0057785016148403,False,3711.067506859301,3889.935573954046,0.0481985484672905,0.0481985484672905,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1239004.288,0.276,4493.047,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2002,2005,Manufacturing,0.0580545922876023,0.0569288378206881,5226.046737579322,6917.578069426661,303.396012626122,393.8096997996243,0.2948260942348863,0.003179427956732,False,3711.067506859301,3889.935573954046,0.0481985484672905,0.0481985484672905,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1239004.288,0.276,4493.047,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2002,2005,Services,0.256904509029263,0.2616228900394285,6184.404390626088,5743.102476277209,1588.8013231191662,1502.5270898811875,-0.0661577949114302,0.0118563338145806,False,3711.067506859301,3889.935573954046,0.0481985484672905,0.0481985484672905,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1239004.288,0.276,4493.047,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2005,2008,Agriculture,0.6814482721398833,0.6606770212530113,2925.53208479484,3673.540776940932,1993.5987842732343,2427.023977960808,0.2556829562847019,-0.0382745202911083,False,3889.935573954046,4352.729222290712,0.118972059957858,0.1189720599578579,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1627853.056,0.318,5119.895,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2005,2008,Manufacturing,0.0569288378206881,0.050071067678085,6917.578069426661,6855.377690407297,393.8096997996243,343.2560878159621,-0.0644490071489448,-0.0639216551516145,False,3889.935573954046,4352.729222290712,0.118972059957858,0.1189720599578579,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1627853.056,0.318,5119.895,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2005,2008,Services,0.2616228900394285,0.2892519110689037,5743.102476277209,5470.83377172131,1502.5270898811875,1582.449156513942,0.0229414452057712,0.0302503189700574,False,3889.935573954046,4352.729222290712,0.118972059957858,0.1189720599578579,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1627853.056,0.318,5119.895,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2008,2011,Agriculture,0.6606770212530113,0.631380189188599,3673.540776940932,4178.613092949611,2427.023977960808,2638.293525172482,0.1374892363190993,-0.0504404271065987,False,4352.729222290712,4846.808852774531,0.1135103070399128,0.1135103070399128,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2505620.48,0.453,5532.139,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2008,2011,Manufacturing,0.050071067678085,0.0469440462558776,6855.377690407297,8369.276466408777,343.2560878159621,392.8877088056256,0.2701350974770649,-0.1255444470811607,False,4352.729222290712,4846.808852774531,0.1135103070399128,0.1135103070399128,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2505620.48,0.453,5532.139,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2008,2011,Services,0.2892519110689037,0.3216757645555233,5470.83377172131,5644.278724252782,1582.449156513942,1815.6276187964231,0.1306534339884247,0.0166994596717811,False,4352.729222290712,4846.808852774531,0.1135103070399128,0.1135103070399128,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2505620.48,0.453,5532.139,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2011,2014,Agriculture,0.631380189188599,0.5764932739552704,4178.613092949611,4851.129039036562,2638.293525172482,2796.643262093673,0.1609423823473049,-0.1009226251025767,False,4846.808852774531,7052.988962602357,0.455181992284451,0.455181992284451,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2925391.36,0.499,5865.491,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2011,2014,Manufacturing,0.0469440462558776,0.0559704995566745,8369.276466408777,39908.40334113573,392.8877088056256,2233.6931242932733,6.131438570099971,-1.4461165958298254,False,4846.808852774531,7052.988962602357,0.455181992284451,0.455181992284451,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2925391.36,0.499,5865.491,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2011,2014,Services,0.3216757645555233,0.3675362264880549,5644.278724252782,5503.274150959369,1815.6276187964231,2022.6525762154104,0.0671550113625022,0.0468688971062528,False,4846.808852774531,7052.988962602357,0.455181992284451,0.455181992284451,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,2925391.36,0.499,5865.491,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2014,2017,Agriculture,0.5764932739552704,0.5924423462195972,4851.129039036562,4851.94443367166,2796.643262093673,2874.497344011553,0.000168083476761,0.0276703194304426,False,7052.988962602357,5035.425922180223,-0.286057875763031,-0.286057875763031,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5015157.76,0.708,7079.162,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2014,2017,Manufacturing,0.0559704995566745,0.0503029162806291,39908.40334113573,9948.00740595739,2233.6931242932733,500.41377087946194,-0.7530450984757984,-0.0229251252594832,False,7052.988962602357,5035.425922180223,-0.286057875763031,-0.286057875763031,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5015157.76,0.708,7079.162,1.0,1.0,0.0,True,never_reciprocal,0
SLE,2014,2017,Services,0.3675362264880549,0.3572547374997736,5503.274150959369,4647.985503471944,2022.6525762154104,1660.514807289208,-0.1277717317631344,-0.0512692825883263,False,7052.988962602357,5035.425922180223,-0.286057875763031,-0.286057875763031,Sierra Leone,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,5015157.76,0.708,7079.162,1.0,1.0,0.0,True,never_reciprocal,0
SWZ,1993,1996,Agriculture,0.1620073217727689,0.1586546601723878,52.09328202341876,65.61962698215028,8.439493102967605,10.410859619491902,0.2596562250128661,-0.0260679641455044,False,94.72331126909832,100.90578767148254,0.0652687951841177,0.0652687951841176,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1357189.76,1.465,926.224,0.0,1.0,0.0,True,never_reciprocal,0
SWZ,1993,1996,Manufacturing,0.2514761423441801,0.2506805494580855,155.06273684749817,160.58422677129133,38.99458010345396,40.255341060194965,0.0376008930129205,-0.0052691958027911,False,94.72331126909832,100.90578767148254,0.0652687951841177,0.0652687951841176,Eswatini,True,1.0,1_nonreciprocal,0.0,0.0,1.0,0.0,0.0,1357189.76,1.465,926.224,0.0,1.0,0.0,True,never_reciprocal,0
