iso3,year0,year1,Y0,Y1,within,structural_change,actual_change,decomposed_change,within_level,structural_change_level,short_series
MWI,2002,2005,138.1875760876888,143.52304486347822,-0.056863513961817075,0.0954738501935179,0.03861033623170095,0.03861033623170082,-7.857831162211951,13.193299938001356,False
MWI,2005,2008,143.52304486347822,158.80519621224116,-0.008944501863441097,0.1154232305115102,0.10647872864806905,0.1064787286480691,-1.283742142228121,16.565893490991066,False
MWI,2008,2011,158.80519621224116,159.5825771570532,-0.03192098446768296,0.0368161702887634,0.004895185821080387,0.004895185821080436,-5.069218201678295,5.846599146490354,False
MWI,2011,2014,159.5825771570532,148.0348434981867,-0.038923381868284264,-0.033438738512199445,-0.07236212038048374,-0.0723621203804837,-6.21149359020892,-5.336240068657594,False
MWI,2014,2017,148.0348434981867,138.725244018201,-0.051076550337750506,-0.011811343214821877,-0.06288789355257239,-0.06288789355257238,-7.56110913567615,-1.7484903443095259,False
NAM,1966,1969,71.39288757613434,59.3954425673181,-0.20915978263581878,0.04111160002068087,-0.16804818261513801,-0.1680481826151379,-14.932520847167705,2.9350758383514717,False
NAM,1969,1972,59.3954425673181,62.23478170944422,0.022396202074485647,0.025407787918653155,0.04780398999313874,0.0478039899931388,1.3302323340411628,1.5091068080849621,False
NAM,1972,1975,62.23478170944422,71.33773541490942,0.14721576185609414,-0.0009478156140040462,0.14626794624209005,0.1462679462420901,9.161940803303544,-0.05898709783834466,False
NAM,1975,1978,71.33773541490942,74.42096970723722,0.05573959233838342,-0.012519348881041815,0.04322024345734156,0.04322024345734161,3.976336290370509,-0.8931019980427033,False
NAM,1978,1981,74.42096970723722,82.77986031208138,0.09824064235637722,0.014078380598133973,0.11231902295451124,0.1123190229545112,7.311163868823475,1.0477267360206846,False
NAM,1981,1984,82.77986031208138,78.22458618578247,-0.08889125307076887,0.03386248026147124,-0.05502877280929753,-0.055028772809297626,-7.358405512164122,2.8031313858652025,False
NAM,1984,1987,78.22458618578247,74.09073383595637,-0.062369211245625604,0.00952326406466827,-0.05284594718095727,-0.05284594718095734,-4.878805740422713,0.7449533905966083,False
NAM,1987,1990,74.09073383595637,71.63414620326719,-0.0003823727526789729,-0.03277410317220908,-0.03315647592488808,-0.03315647592488805,-0.028330277844859753,-2.4282573548443165,False
NAM,1990,1993,71.63414620326719,81.75902609931495,0.0827385941370686,0.05860293686014143,0.14134153099720995,0.14134153099721003,5.926908549067559,4.197971346980207,False
NAM,1993,1996,81.75902609931495,89.38285222888626,0.040112550196327465,0.05313496623458548,0.09324751643091296,0.09324751643091295,3.2795630384116183,4.344263091159693,False
NAM,1996,1999,89.38285222888626,95.92297475429191,0.07490016490671265,-0.0017303973023168873,0.0731697676043957,0.07316976760439577,6.69479037177591,-0.15466784637025377,False
NAM,1999,2002,95.92297475429191,100.37828803128102,0.024391535962606476,0.022055243741645286,0.04644677970425179,0.04644677970425176,2.3397086883595044,2.1156045886295956,False
NAM,2002,2005,100.37828803128102,114.62887842192774,0.12897097792905268,0.012997874799395823,0.14196885272844853,0.1419688527284485,12.945885970238436,1.304704420408283,False
NAM,2005,2008,114.62887842192774,123.24564706372213,0.07932562094275382,-0.0041546102827903705,0.07517101065996354,0.07517101065996346,9.093006958790852,-0.47623831699646824,False
NAM,2008,2011,123.24564706372213,127.41461686894225,0.03715277210298899,-0.0033262645991205307,0.03382650750386842,0.03382650750386846,4.578917438043883,-0.4099476328237621,False
NAM,2011,2014,127.41461686894225,129.4698496797073,0.058805147760072084,-0.04267487274712705,0.01613027501294491,0.016130275012945033,7.492635371771122,-5.437402561006058,False
NAM,2014,2017,129.4698496797073,136.15315848251237,-0.04374702033417737,0.09536760087349809,0.051620580539320685,0.05162058053932072,-5.6639201466010425,12.34722894940612,False
NGA,1960,1963,298.97128710595234,311.73881129288793,0.09535010580869997,-0.05264525508365042,0.042704850725049426,0.04270485072504955,28.506943859315776,-15.739419672380148,False
NGA,1963,1966,311.73881129288793,325.54637984028477,0.054659547492088456,-0.010367441256961466,0.04429210623512713,0.04429210623512699,17.03950236099081,-3.2319338135940114,False
NGA,1966,1969,325.54637984028477,345.8672110783802,0.24136361890470268,-0.1789429240468301,0.06242069485787235,0.06242069485787258,78.57505235957608,-58.254221121480576,False
NGA,1969,1972,345.8672110783802,582.2482885515358,0.3272039092336977,0.35624069002780046,0.6834445992614983,0.6834445992614981,113.16910354060246,123.21197393255308,False
NGA,1972,1975,582.2482885515358,644.6782007836737,0.09922659618527443,0.007995551925191099,0.10722214811046563,0.10722214811046553,57.77451580767039,4.655396424467455,False
NGA,1975,1978,644.6782007836737,683.0962139020037,-0.19467152845458574,0.25426407101555487,0.059592542560969027,0.05959254256096913,-125.50049070791006,163.91850382624014,False
NGA,1978,1981,683.0962139020037,620.4161108367998,-0.1858221613380157,0.09406334056054334,-0.09175882077747234,-0.09175882077747237,-126.93441486908583,64.25431180388193,False
NGA,1981,1984,620.4161108367998,603.1979473046476,-0.09785543236170104,0.07010282692254043,-0.027752605439160503,-0.02775260543916061,-60.71108677010008,43.492923237947835,False
NGA,1984,1987,603.1979473046476,661.6210969202883,0.3236498672917468,-0.22679418355359585,0.09685568373815076,0.09685568373815093,195.2249355958033,-136.8017859801625,False
NGA,1987,1990,661.6210969202883,760.7113638006942,0.22745698515840773,-0.07768808065755234,0.1497689045008555,0.1497689045008554,150.49034002268746,-51.40007314228161,False
NGA,1990,1993,760.7113638006942,725.3480229949466,0.04947915149790577,-0.09596635083335925,-0.04648719933545357,-0.04648719933545348,37.639352815673064,-73.0026936214206,False
NGA,1993,1996,725.3480229949466,686.0868234733978,-0.06794400157683422,0.013816605793165883,-0.05412739578366837,-0.05412739578366834,-49.28304721812224,10.0218476965734,False
NGA,1996,1999,686.0868234733978,673.772954913673,-0.02419783065934933,0.006249856527759913,-0.01794797413158931,-0.017947974131589415,-16.601812772020175,4.287944212295278,False
NGA,1999,2002,673.772954913673,801.8896695794247,0.16717029867069336,0.02297790144839071,0.1901482001190841,0.19014820011908407,112.63482610915432,15.481888556597372,False
NGA,2002,2005,801.8896695794247,930.8636695319128,0.08551984054601933,0.07531774702401704,0.16083758757003627,0.16083758757003636,68.57747667793252,60.396523274555726,False
NGA,2005,2008,930.8636695319128,1037.078616010244,0.050320656025951045,0.06378299841330938,0.11410365443926042,0.11410365443926043,46.84167052156995,59.37327595676135,False
NGA,2008,2011,1037.078616010244,1192.4431201902712,0.09191208490133142,0.057897680512337645,0.14980976541366892,0.14980976541366905,95.32005780408883,60.044446375938406,False
NGA,2011,2014,1192.4431201902712,1295.166190718688,0.0538651551966803,0.03227989339232542,0.08614504858900604,0.08614504858900572,64.23113373226266,38.491936796153844,False
NGA,2014,2017,1295.166190718688,1226.010234347205,-0.054828075593889254,0.0014326450560458379,-0.053395430537843576,-0.053395430537843416,-71.01146981137381,1.8555134398908493,False
RWA,1972,1975,243.20633562312116,314.76215390367946,0.28866830596675225,0.005550255803953718,0.2942185617707059,0.294218561770706,70.20596090470778,1.349857375850544,False
RWA,1975,1978,314.76215390367946,314.043145619154,-0.008992656965623519,0.0067083661904832476,-0.002284290775140228,-0.002284290775140271,-2.8305480758165853,2.111539791291128,False
RWA,1978,1981,314.043145619154,351.97851529551895,0.047625999891077776,0.07317068109227312,0.1207966809833508,0.12079668098335089,14.956618819051553,22.978750857313408,False
RWA,1981,1984,351.97851529551895,332.52056818195547,-0.11865600622509202,0.06337437320488692,-0.05528163302020496,-0.0552816330202051,-41.76436490200374,22.306417788440218,False
RWA,1984,1987,332.52056818195547,275.1868729079657,-0.2447020657331461,0.07228056535059921,-0.1724215003825469,-0.1724215003825469,-81.36846993288395,24.03477465889421,False
RWA,1987,1990,275.1868729079657,277.59669999889076,-0.05808164261228857,0.06683869946409192,0.008757056851803334,0.00875705685180335,-15.983305603833742,18.39313269475878,False
RWA,1990,1993,277.59669999889076,270.9763675067103,-0.03537072793245298,0.011521984441601223,-0.02384874349085173,-0.023848743490851757,-9.818797350607536,3.1984648584270614,False
RWA,1993,1996,270.9763675067103,344.9143941420385,0.2572175843648928,0.01564025676583705,0.2728578411307297,0.27285784113072986,69.69988667004944,4.238139965278773,False
RWA,1996,1999,344.9143941420385,347.45435605298655,-0.00974377144761248,0.017107807144835528,0.007364035697223188,0.007364035697223048,-3.360767025511752,5.9007289364597835,False
RWA,1999,2002,347.45435605298655,407.2588268831579,0.12173176559362925,0.05039003915085127,0.17212180474448044,0.17212180474448052,42.296232225527554,17.508238604643807,False
RWA,2002,2005,407.2588268831579,446.6918956578623,-0.13051734582962904,0.22734291760788716,0.0968255717782581,0.09682557177825812,-53.154341150478146,92.58740992518254,False
RWA,2005,2008,446.6918956578623,543.0033157728341,0.10776373624944517,0.10784666781470253,0.21561040406414766,0.21561040406414772,48.137187628438554,48.17423248653324,False
RWA,2008,2011,543.0033157728341,621.9746440627264,0.102588850408939,0.04284548856465595,0.14543433897359484,0.14543433897359495,55.706085933377146,23.265242356515223,False
RWA,2011,2014,621.9746440627264,711.5216921525249,0.01718571951357885,0.12678646479425537,0.14397218430783437,0.14397218430783423,10.689081777420057,78.85796631237838,False
RWA,2014,2017,711.5216921525249,802.7358914162123,0.08971316595265437,0.03848278403692711,0.1281959499895814,0.12819594998958148,63.83286364699292,27.381335616694553,False
SEN,1972,1975,1810.9168133504713,1651.1192780423255,-0.08842816835076715,0.00018693378378784912,-0.08824123456697942,-0.0882412345669793,-160.13605684019026,0.33852153204463775,False
SEN,1975,1978,1651.1192780423255,1421.9357396618823,-0.13975677507064468,0.0009518192880568041,-0.13880495578258775,-0.1388049557825879,-230.7551055561665,1.5715671757231107,False
SEN,1978,1981,1421.9357396618823,1376.995401437407,-0.06079505619515981,0.029190014581140344,-0.031605041614019384,-0.03160504161401947,-86.44666319865027,41.50632497417492,False
SEN,1981,1984,1376.995401437407,1242.7409377601493,-0.11533907583329689,0.01784095526069855,-0.09749812057259831,-0.09749812057259834,-158.8213770284902,24.566913351232422,False
