iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement
MWI,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MWI,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MWI,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MWI,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
MWI,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MWI,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MWI,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MWI,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MWI,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
MWI,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MWI,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
MWI,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
MWI,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
MWI,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
MWI,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
MWI,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0
MWI,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
MWI,2017,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
NAM,1950,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1951,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1952,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1953,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1954,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1955,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1956,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1957,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1958,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1959,True,0.0,0_none,0.0,0.0,0.0,28.0,0.0
NAM,1960,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
NAM,1961,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
NAM,1962,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
NAM,1963,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
NAM,1964,True,0.0,0_none,0.0,0.0,0.0,30.0,0.0
NAM,1965,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1966,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1967,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1968,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1969,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1970,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1971,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1972,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1973,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1974,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1975,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1976,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1977,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1978,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1979,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1980,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1981,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1982,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1983,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1984,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1985,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1986,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1987,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1988,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1989,True,0.0,0_none,0.0,0.0,0.0,31.0,0.0
NAM,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,11.0
NAM,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,16.0
NAM,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,16.0
NAM,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,16.0
NAM,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,16.0
NAM,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0
NAM,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0
NAM,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0
NAM,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,17.0
NAM,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,19.0
NAM,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,20.0
NAM,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,21.0
NAM,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NAM,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
NAM,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0
NAM,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0
NAM,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0
NAM,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,29.0
NAM,2008,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2009,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2010,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2011,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2012,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2013,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2014,True,3.0,3_fta,1.0,1.0,0.0,36.0,30.0
NAM,2015,True,3.0,3_fta,1.0,1.0,0.0,36.0,29.0
NAM,2016,True,3.0,3_fta,1.0,1.0,0.0,36.0,29.0
NAM,2017,True,3.0,3_fta,1.0,1.0,0.0,36.0,29.0
NGA,1950,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1951,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1952,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1953,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1954,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1955,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1956,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1957,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1958,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1959,True,1.0,1_nonreciprocal,0.0,0.0,1.0,28.0,1.0
NGA,1960,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
NGA,1961,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
NGA,1962,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
NGA,1963,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
NGA,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0
NGA,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
NGA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
NGA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0
NGA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
NGA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
NGA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
NGA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
NGA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
NGA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
NGA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
NGA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
NGA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
NGA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
NGA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,21.0
NGA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,21.0
NGA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,21.0
NGA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,22.0
NGA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
NGA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
NGA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
NGA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
NGA,2017,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
RWA,1950,False,,,,,,0.0,0.0
RWA,1951,False,,,,,,0.0,0.0
RWA,1952,False,,,,,,0.0,0.0
RWA,1953,False,,,,,,0.0,0.0
RWA,1954,False,,,,,,0.0,0.0
RWA,1955,False,,,,,,0.0,0.0
RWA,1956,False,,,,,,0.0,0.0
RWA,1957,False,,,,,,0.0,0.0
RWA,1958,False,,,,,,0.0,0.0
RWA,1959,False,,,,,,0.0,0.0
RWA,1960,False,,,,,,0.0,0.0
RWA,1961,False,,,,,,0.0,0.0
RWA,1962,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
RWA,1963,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
RWA,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,6.0
RWA,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
RWA,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
RWA,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0
RWA,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
RWA,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
RWA,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
RWA,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
RWA,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
RWA,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
RWA,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
RWA,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
RWA,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
RWA,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
RWA,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
RWA,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
RWA,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
RWA,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
RWA,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
RWA,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
RWA,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
RWA,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
RWA,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
RWA,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
RWA,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
RWA,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
RWA,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
RWA,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0
RWA,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
RWA,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
RWA,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
RWA,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
RWA,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
RWA,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0
RWA,2010,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2011,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2012,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2013,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2014,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2015,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2016,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
RWA,2017,True,2.0,2_reciprocal_pta,1.0,0.0,0.0,36.0,32.0
SEN,1950,False,,,,,,0.0,0.0
SEN,1951,False,,,,,,0.0,0.0
SEN,1952,False,,,,,,0.0,0.0
SEN,1953,False,,,,,,0.0,0.0
SEN,1954,False,,,,,,0.0,0.0
SEN,1955,False,,,,,,0.0,0.0
SEN,1956,False,,,,,,0.0,0.0
SEN,1957,False,,,,,,0.0,0.0
SEN,1958,False,,,,,,0.0,0.0
SEN,1959,False,,,,,,0.0,0.0
SEN,1960,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
SEN,1961,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
SEN,1962,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
SEN,1963,True,0.0,0_none,0.0,0.0,0.0,29.0,0.0
SEN,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,6.0
SEN,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,6.0
SEN,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
SEN,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0
SEN,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
SEN,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
SEN,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SEN,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SEN,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SEN,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SEN,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SEN,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SEN,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SEN,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SEN,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SEN,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SEN,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SEN,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SEN,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SEN,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SEN,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SEN,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
SEN,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0
SEN,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0
SEN,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0
SEN,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SEN,2017,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0
SLE,1950,False,,,,,,0.0,0.0
SLE,1951,False,,,,,,0.0,0.0
SLE,1952,False,,,,,,0.0,0.0
SLE,1953,False,,,,,,0.0,0.0
SLE,1954,False,,,,,,0.0,0.0
SLE,1955,False,,,,,,0.0,0.0
SLE,1956,False,,,,,,0.0,0.0
SLE,1957,False,,,,,,0.0,0.0
SLE,1958,False,,,,,,0.0,0.0
SLE,1959,False,,,,,,0.0,0.0
SLE,1960,False,,,,,,0.0,0.0
SLE,1961,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
SLE,1962,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
SLE,1963,True,1.0,1_nonreciprocal,0.0,0.0,1.0,29.0,1.0
SLE,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0
SLE,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0
SLE,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0
SLE,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,16.0
SLE,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
SLE,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,18.0
SLE,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SLE,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SLE,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SLE,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SLE,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0
SLE,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SLE,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SLE,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SLE,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SLE,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0
SLE,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SLE,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
SLE,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0
