african_iso3,northern_iso3,year,trade_imf,trade_imf_n_directions,gdp_northern,gdp_ppp_northern
ETH,USA,1954,46150.0,2,366800011.264,
ETH,USA,1955,41950.0,2,399999991.808,
ETH,USA,1956,33950.0,2,421700009.984,
ETH,USA,1957,46000.0,2,444000010.24,
ETH,USA,1958,45650.0,2,449700003.84,
ETH,USA,1959,29250.0,2,487899987.968,
ETH,USA,1960,41050.0,2,543299993.6,
ETH,USA,1961,44450.0,2,563300007.936,
ETH,USA,1962,61550.0,2,605099982.848,
ETH,USA,1963,54400.0,2,638600019.968,
ETH,USA,1964,69700.0,2,685800030.208,
ETH,USA,1965,85900.0,2,743699972.096,
ETH,USA,1966,67550.0,2,814999994.368,
ETH,USA,1967,67050.0,2,861700030.464,
ETH,USA,1968,86300.0,2,942500020.224,
ETH,USA,1969,67415.5,2,1019900002.304,
ETH,USA,1970,85610.0,2,1075899990.016,
ETH,USA,1971,81767.0,2,1167800008.704,
ETH,USA,1972,81242.0,2,1282400059.392,
ETH,USA,1973,99641.0,2,1428499988.48,
ETH,USA,1974,84755.5,2,1548799967.232,
ETH,USA,1975,95330.5,2,1688899944.448,
ETH,USA,1976,152690.0,2,1877599977.472,
ETH,USA,1977,137981.5,2,2086000001.024,
ETH,USA,1978,123059.0,2,2356600111.104,
ETH,USA,1979,201613.0,2,2632100085.76,
ETH,USA,1980,147705.5,2,2862500020.224,
ETH,USA,1981,144270.0,2,3211000020.992,
ETH,USA,1982,143929.5,2,3344999907.328,
ETH,USA,1983,129327.0,2,3638099968.0,
ETH,USA,1984,244612.0,2,4040699936.768,
ETH,USA,1985,222083.008,2,4346700103.68,
ETH,USA,1986,202558.025,2,4590200160.256,
ETH,USA,1987,201195.0,2,4870199836.672,
ETH,USA,1988,195251.5,2,5252599775.232,
ETH,USA,1989,130857.0,2,5657699811.328,
ETH,USA,1990,144464.5,2,5979600060.416,5979589000.0
ETH,USA,1991,147936.231,2,6173999759.36,6174043000.0
ETH,USA,1992,151695.986,2,6539300044.8,6539299000.0
ETH,USA,1993,126173.0,2,6878699978.752,6878718000.0
ETH,USA,1994,165278.087,2,7308800163.84,7308755000.0
ETH,USA,1995,178632.4205,2,7664100179.968,7664060000.0
ETH,USA,1996,134856.41150000002,2,8100199792.64,8100201000.0
ETH,USA,1997,156712.23249999998,2,8608500154.368,8608515000.0
ETH,USA,1998,137955.01799999998,2,9089200422.912,9089168000.0
ETH,USA,1999,114602.7285,2,9660599894.016,9660624000.0
ETH,USA,2000,122259.9325,2,10284800409.6,10284779000.0
ETH,USA,2001,131998.5345,2,10621800153.088,10621824000.0
ETH,USA,2002,115587.7405,2,10977500200.96,10977514000.0
ETH,USA,2003,325461.43850000005,2,11510700048.384,11510670000.0
ETH,USA,2004,412068.37700000004,2,12274900140.032,12274928000.0
ETH,USA,2005,566174.4214999999,2,13093699584.0,13093726000.0
ETH,USA,2006,212804.87500000003,2,13855900041.216,13855888000.0
ETH,USA,2007,286757.5335,2,14477599703.04,14477635000.0
ETH,USA,2008,443902.28150000004,2,14718600216.576,14718582000.0
ETH,USA,2009,463972.8575,2,14418700140.544,14418739000.0
ETH,USA,2010,729591.828,2,14964400062.464,14964372000.0
ETH,USA,2011,727151.4105,2,15517900341.248,15517926000.0
ETH,USA,2012,1017339.125,2,16163200303.104,16155255000.0
ETH,USA,2013,624247.9535,2,16768099680.256,16691517000.0
ETH,USA,2014,1303975.0860000001,2,17393103405.056,17393103000.0
ETH,USA,2015,1305741.5235000001,2,18036648050.688,18036648000.0
ETH,USA,2016,750142.6095,2,18569100263.424,18569100000.0
ETH,USA,2017,824597.539,2,19479620056.0,19479620056.0
GHA,AUS,1950,5240.0,2,7041999.872,
GHA,AUS,1951,7055.0,2,7457999.872,
GHA,AUS,1952,4605.0,2,8007000.064,
GHA,AUS,1953,4280.0,2,9137000.448,
GHA,AUS,1954,7940.0,2,9966000.128,
GHA,AUS,1955,7605.0,2,10556000.256,
GHA,AUS,1956,5500.0,2,11448000.512,
GHA,AUS,1957,4385.0,2,12481000.448,
GHA,AUS,1958,6960.0,2,12844000.256,
GHA,AUS,1959,5640.0,2,13735999.488,
GHA,AUS,1960,7940.0,2,18574309.376,
GHA,AUS,1961,7460.0,2,19651696.64,
GHA,AUS,1962,4460.0,2,19886884.864,
GHA,AUS,1963,8300.0,2,21500727.296,
GHA,AUS,1964,7040.0,2,23758538.752,
GHA,AUS,1965,6270.0,2,25930115.072,
GHA,AUS,1966,6825.0,2,27255011.328,
GHA,AUS,1967,8575.0,2,30383022.08,
GHA,AUS,1968,6940.0,2,32647553.024,
GHA,AUS,1969,10736.5,2,36612161.536,
GHA,AUS,1970,13944.5,2,41252098.048,
GHA,AUS,1971,10143.5,2,45127114.752,
GHA,AUS,1972,15348.5,2,51936915.456,
GHA,AUS,1973,11040.5,2,63700193.28,
GHA,AUS,1974,21114.5,2,88789975.04,
GHA,AUS,1975,16954.5,2,97098186.752,
GHA,AUS,1976,16440.0,2,104832974.848,
GHA,AUS,1977,20186.5,2,110115848.192,
GHA,AUS,1978,13278.5,2,118238216.192,
GHA,AUS,1979,37190.5,2,134607519.744,
GHA,AUS,1980,20064.0,2,149679112.192,
GHA,AUS,1981,11757.0,2,176557522.944,
GHA,AUS,1982,5497.0,2,193684209.664,
GHA,AUS,1983,5829.0,2,176929341.44,
GHA,AUS,1984,3150.0,2,193232207.872,
GHA,AUS,1985,950.0,2,180215545.856,
GHA,AUS,1986,10910.4195,2,182032744.448,
GHA,AUS,1987,4577.8795,2,189113286.656,
GHA,AUS,1988,11405.294,2,235787255.808,
GHA,AUS,1989,8827.1475,2,299474812.928,
GHA,AUS,1990,30735.233,2,310944989.184,296485092.155
GHA,AUS,1991,8349.2075,2,325641633.792,308174360.443
GHA,AUS,1992,20189.2185,2,325313396.736,318978600.841
GHA,AUS,1993,35926.1745,2,312028528.64,338921945.697
GHA,AUS,1994,21676.217,2,322874441.728,359127658.233
GHA,AUS,1995,28117.714500000002,2,368022716.416,379606017.691
GHA,AUS,1996,32491.004,2,401409703.936,404222060.411
GHA,AUS,1997,62471.517,2,435636240.384,426275105.279
GHA,AUS,1998,38782.707,2,399325102.08,453669650.623
GHA,AUS,1999,42076.2405,2,388692180.992,478815682.948
GHA,AUS,2000,37920.11,2,414987124.736,505756626.103
GHA,AUS,2001,38437.804000000004,2,378488258.56,532519466.728
GHA,AUS,2002,35409.85049999999,2,394250747.904,564334937.037
GHA,AUS,2003,44135.112499999996,2,466451365.888,591364579.668
GHA,AUS,2004,73043.285,2,612871700.48,630897798.565
GHA,AUS,2005,111453.77,2,693338570.752,664703433.413
GHA,AUS,2006,98009.6875,2,747205754.88,711112915.379
GHA,AUS,2007,104713.392,2,853441183.744,762207024.747
GHA,AUS,2008,145175.181,2,1055031623.68,796991764.436
GHA,AUS,2009,98043.7775,2,926283268.096,873791864.51
GHA,AUS,2010,127523.27800000002,2,1141267759.104,863447099.135
GHA,AUS,2011,175806.1215,2,1388066373.632,933417248.381
GHA,AUS,2012,217818.605,2,1534425956.352,968590657.191
GHA,AUS,2013,147281.672,2,1560372445.184,1055739207.302
GHA,AUS,2014,140445.68349999998,2,1459597869.056,1089656032.639
GHA,AUS,2015,79425.458,2,1345383170.048,1105631554.153
GHA,AUS,2016,85278.14800000002,2,1204616429.568,1128908014.064
GHA,AUS,2017,125325.6795,2,1326882872.011,1190694343.959
GHA,AUT,1950,,0,,
GHA,AUT,1951,200.0,1,,
GHA,AUT,1952,100.0,1,,
GHA,AUT,1953,100.0,1,,
GHA,AUT,1954,500.0,1,,
GHA,AUT,1955,600.0,1,4134000.128,
GHA,AUT,1956,400.0,1,4598000.128,
GHA,AUT,1957,400.0,1,5085000.192,
GHA,AUT,1958,400.0,1,5296000.0,
GHA,AUT,1959,300.0,1,5632999.936,
GHA,AUT,1960,7000.0,2,6592693.76,
GHA,AUT,1961,6150.0,2,7311749.632,
GHA,AUT,1962,4850.0,2,7756110.336,
GHA,AUT,1963,3900.0,2,8374175.232,
GHA,AUT,1964,6000.0,2,9169983.488,
GHA,AUT,1965,5400.0,2,9994071.04,
GHA,AUT,1966,4800.0,2,10887682.048,
GHA,AUT,1967,4000.0,2,11579431.936,
GHA,AUT,1968,6750.0,2,12440625.152,
GHA,AUT,1969,4521.0,2,13582798.848,
GHA,AUT,1970,8429.0,2,15335971.84,
GHA,AUT,1971,4811.0,2,17815463.936,
GHA,AUT,1972,3785.5,2,22006470.656,
GHA,AUT,1973,5182.0,2,29444364.288,
GHA,AUT,1974,7806.5,2,35104530.432,
GHA,AUT,1975,8625.0,2,39962705.92,
GHA,AUT,1976,8018.0,2,42856484.864,
GHA,AUT,1977,14329.5,2,51421585.408,
GHA,AUT,1978,13078.0,2,61902774.272,
GHA,AUT,1979,10692.0,2,73759178.752,
GHA,AUT,1980,5938.5,2,81861230.592,
GHA,AUT,1981,7126.0,2,70863110.144,
GHA,AUT,1982,3220.5,2,71103586.304,
GHA,AUT,1983,3285.0,2,71947280.384,
GHA,AUT,1984,6300.0,2,67821568.0,
GHA,AUT,1985,4400.0,2,69219622.912,
GHA,AUT,1986,5934.304,2,98797584.384,
GHA,AUT,1987,5570.7655,2,123869323.264,
GHA,AUT,1988,3172.0029999999997,2,133018181.632,
GHA,AUT,1989,6898.818499999999,2,132785152.0,
GHA,AUT,1990,12974.2225,2,166062374.912,148906017.56
GHA,AUT,1991,5619.195,2,173375504.384,159157672.742
GHA,AUT,1992,10680.1715,2,194608185.344,166193754.825
GHA,AUT,1993,16883.874000000003,2,189921099.776,171044304.802
GHA,AUT,1994,16697.647,2,203044929.536,178880443.753
GHA,AUT,1995,31347.3845,2,240457629.696,187483492.546
GHA,AUT,1996,35494.093,2,236720488.448,194801885.42
GHA,AUT,1997,24298.608999999997,2,212323467.264,201994613.039
GHA,AUT,1998,20624.0035,2,217683623.936,211999971.853
GHA,AUT,1999,22234.905,2,216725258.24,220172106.253
GHA,AUT,2000,13250.282500000001,2,196421713.92,234747592.197
GHA,AUT,2001,19253.593500000003,2,196953620.48,239060596.153
GHA,AUT,2002,9068.878499999999,2,212970684.416,251504117.04
GHA,AUT,2003,10279.0105,2,260721475.584,259781748.866
GHA,AUT,2004,28731.534499999998,2,299870257.152,274981861.822
GHA,AUT,2005,6754.02,2,314641154.048,286878400.887
GHA,AUT,2006,7116.830000000001,2,334292254.72,309706167.439
GHA,AUT,2007,9341.5735,2,386439118.848,324775593.54
GHA,AUT,2008,8257.215,2,427627380.736,341669229.797
GHA,AUT,2009,9171.919,2,397570342.912,339610037.772
GHA,AUT,2010,13198.438,2,389656084.48,350482909.902
GHA,AUT,2011,26860.876500000002,2,429099515.904,371229170.025
GHA,AUT,2012,15066.1855,2,407575166.976,389747114.231
GHA,AUT,2013,23033.2915,2,428321898.496,404650506.034
GHA,AUT,2014,26616.412,2,438376169.472,415257121.456
GHA,AUT,2015,20351.268,2,376967397.376,426645428.288
GHA,AUT,2016,16904.928999999996,2,386427781.12,438048729.719
GHA,AUT,2017,16023.262999999999,2,417261151.845,476590426.692
GHA,BEL,1950,,0,6791000.064,
GHA,BEL,1951,,0,7767000.064,
GHA,BEL,1952,,0,8131999.744,
GHA,BEL,1953,,0,8225999.872,
GHA,BEL,1954,,0,8551000.064,
GHA,BEL,1955,,0,9098000.384,
GHA,BEL,1956,,0,9754999.808,
GHA,BEL,1957,,0,10291999.744,
GHA,BEL,1958,,0,10442999.808,
GHA,BEL,1959,,0,10748000.256,
GHA,BEL,1960,,0,11658722.304,
GHA,BEL,1961,,0,12400145.408,
GHA,BEL,1962,,0,13264015.36,
GHA,BEL,1963,,0,14260017.152,
GHA,BEL,1964,,0,15960107.008,
GHA,BEL,1965,,0,17371457.536,
GHA,BEL,1966,,0,18651883.52,
GHA,BEL,1967,,0,19992041.472,
GHA,BEL,1968,,0,21376352.256,
GHA,BEL,1969,,0,23710736.384,
GHA,BEL,1970,,0,26807912.448,
GHA,BEL,1971,,0,29935245.312,
GHA,BEL,1972,,0,37351137.28,
GHA,BEL,1973,,0,47925645.312,
GHA,BEL,1974,,0,56246493.184,
GHA,BEL,1975,,0,65928339.456,
GHA,BEL,1976,,0,71384735.744,
GHA,BEL,1977,,0,83155419.136,
GHA,BEL,1978,,0,101632147.456,
GHA,BEL,1979,,0,116758470.656,
GHA,BEL,1980,,0,127312371.712,
GHA,BEL,1981,,0,105128910.848,
GHA,BEL,1982,,0,92446695.424,
GHA,BEL,1983,,0,87516299.264,
GHA,BEL,1984,,0,83666984.96,
GHA,BEL,1985,,0,86596837.376,
GHA,BEL,1986,,0,120475910.144,
GHA,BEL,1987,,0,149963407.36,
GHA,BEL,1988,,0,162917253.12,
GHA,BEL,1989,,0,164846534.656,
GHA,BEL,1990,,0,206113800.192,186966153.826
GHA,BEL,1991,,0,211312787.456,196730644.467
GHA,BEL,1992,,0,235675877.376,204295185.69
GHA,BEL,1993,,0,225577697.28,207144013.449
GHA,BEL,1994,,0,245816836.096,218379088.814
GHA,BEL,1995,,0,289122615.296,228250189.026
GHA,BEL,1996,,0,280791285.76,232507959.615
GHA,BEL,1997,96740.2615,2,254099341.312,243442315.648
GHA,BEL,1998,136943.771,2,259822632.96,250372104.048
GHA,BEL,1999,135970.0235,2,259666624.512,262228511.792
GHA,BEL,2000,141362.4875,2,237336281.088,286696081.414
GHA,BEL,2001,167218.1975,2,237397311.488,298566747.509
GHA,BEL,2002,200558.1795,2,258390081.536,314971945.494
GHA,BEL,2003,211813.8355,2,318573379.584,322227111.873
GHA,BEL,2004,303988.4335,2,370461343.744,336193934.101
GHA,BEL,2005,384463.5195,2,386944991.232,349276958.201
GHA,BEL,2006,449540.1405,2,410678132.736,373467570.166
GHA,BEL,2007,483867.506,2,472284561.408,391644104.712
GHA,BEL,2008,442687.6895,2,520109359.104,408408886.428
GHA,BEL,2009,385194.35900000005,2,485803884.544,410781481.32
GHA,BEL,2010,539452.2540000001,2,484404264.96,437233615.76
GHA,BEL,2011,947355.9375,2,528237756.416,455704997.289
GHA,BEL,2012,826947.567,2,498853249.024,471332636.775
GHA,BEL,2013,960780.0619999999,2,524805537.792,485918532.908
GHA,BEL,2014,848070.828,2,531750912.0,502107162.096
GHA,BEL,2015,809811.5,2,454991314.944,514198371.098
GHA,BEL,2016,619821.602,2,466365743.104,526364347.986
GHA,BEL,2017,717309.508,2,502764720.556,573788797.294
GHA,CAN,1950,8500.0,2,16979000.32,
GHA,CAN,1951,6750.0,2,20551000.064,
GHA,CAN,1952,4650.0,2,25116999.68,
GHA,CAN,1953,4650.0,2,26276999.168,
GHA,CAN,1954,4550.0,2,26638999.552,
GHA,CAN,1955,4400.0,2,28935000.064,
GHA,CAN,1956,5400.0,2,32580999.168,
GHA,CAN,1957,5050.0,2,34943000.576,
GHA,CAN,1958,3900.0,2,35818999.808,
GHA,CAN,1959,8000.0,2,38425001.984,
GHA,CAN,1960,7650.0,2,41093451.776,
GHA,CAN,1961,11850.0,2,40767971.328,
GHA,CAN,1962,13250.0,2,41978851.328,
GHA,CAN,1963,9550.0,2,44657168.384,
GHA,CAN,1964,14800.0,2,48882937.856,
GHA,CAN,1965,16300.0,2,53909569.536,
GHA,CAN,1966,11850.0,2,60358631.424,
GHA,CAN,1967,11450.0,2,64768831.488,
GHA,CAN,1968,16700.0,2,70759030.784,
GHA,CAN,1969,11475.5,2,77887512.576,
GHA,CAN,1970,11622.5,2,87762255.872,
GHA,CAN,1971,13288.5,2,99120807.936,
GHA,CAN,1972,19713.5,2,112910630.912,
GHA,CAN,1973,15209.5,2,131121897.472,
GHA,CAN,1974,24490.0,2,160164446.208,
GHA,CAN,1975,22750.5,2,173569343.488,
GHA,CAN,1976,24946.0,2,206261026.816,
GHA,CAN,1977,24087.0,2,211289948.16,
GHA,CAN,1978,21575.0,2,218299957.248,
GHA,CAN,1979,26144.0,2,242701991.936,
GHA,CAN,1980,18101.0,2,273436835.84,
GHA,CAN,1981,21659.5,2,305748606.976,
GHA,CAN,1982,10643.0,2,313453019.136,
GHA,CAN,1983,12924.0,2,340318879.744,
GHA,CAN,1984,13082.5,2,353887715.328,
GHA,CAN,1985,13139.0,2,362960093.184,
GHA,CAN,1986,11130.2955,2,375653826.56,
GHA,CAN,1987,19567.294,2,429021102.08,
GHA,CAN,1988,33025.9665,2,506017710.08,
GHA,CAN,1989,33857.757,2,563639353.344,
GHA,CAN,1990,20051.509,2,592014934.016,558816722.643
GHA,CAN,1991,23692.134000000002,2,608258686.976,565142895.475
GHA,CAN,1992,25403.0205,2,590148075.52,583129596.299
GHA,CAN,1993,29373.3095,2,574833754.112,612855674.286
GHA,CAN,1994,17356.124499999998,2,575998853.12,654022346.739
GHA,CAN,1995,30572.957,2,602021298.176,685541305.829
GHA,CAN,1996,59104.7935,2,626950471.68,709302287.087
GHA,CAN,1997,50835.317,2,651001004.032,752318791.365
GHA,CAN,1998,45408.824499999995,2,631432413.184,790002907.847
GHA,CAN,1999,49610.0385,2,674325266.432,843506520.772
GHA,CAN,2000,54221.204999999994,2,739455926.272,898024619.55
GHA,CAN,2001,65495.6795,2,732716924.928,934754350.42
GHA,CAN,2002,65839.868,2,752531734.528,967558830.683
GHA,CAN,2003,74791.73550000001,2,887751770.112,1019620715.104
GHA,CAN,2004,102077.202,2,1018385596.416,1079987051.624
GHA,CAN,2005,113139.26950000001,2,1164179537.92,1167581267.653
GHA,CAN,2006,142697.2725,2,1310795235.328,1238000856.193
GHA,CAN,2007,165266.1475,2,1457872830.464,1297164596.824
GHA,CAN,2008,223384.013,2,1542560677.888,1339060588.631
GHA,CAN,2009,176429.606,2,1370839187.456,1304488409.236
GHA,CAN,2010,191051.055,2,1614072119.296,1361137270.766
GHA,CAN,2011,359648.8495,2,1778632097.792,1427466965.184
GHA,CAN,2012,288998.85349999997,2,1821445455.872,1464565119.753
GHA,CAN,2013,270200.57649999997,2,1826768551.936,1550271241.83
GHA,CAN,2014,340796.8085,2,1792883163.136,1602420376.607
GHA,CAN,2015,464875.93399999995,2,1552807624.704,1584685890.086
GHA,CAN,2016,257018.078,2,1529760448.512,1597516516.505
GHA,CAN,2017,447446.654,2,1649265644.244,1765762548.008
GHA,CHE,1950,200.0,1,4626999.808,
GHA,CHE,1951,700.0,1,5049999.872,
GHA,CHE,1952,1000.0,1,5369999.872,
GHA,CHE,1953,1800.0,1,5688999.936,
GHA,CHE,1954,1900.0,1,6040000.0,
GHA,CHE,1955,1800.0,1,6510000.128,
GHA,CHE,1956,1800.0,1,7000000.0,
GHA,CHE,1957,3650.0,2,7420000.256,
GHA,CHE,1958,5850.0,2,7628000.256,
GHA,CHE,1959,9200.0,2,8054000.128,
GHA,CHE,1960,9300.0,2,9522746.368,
GHA,CHE,1961,9150.0,2,10712712.192,
GHA,CHE,1962,6700.0,2,11879983.104,
GHA,CHE,1963,6250.0,2,13063644.16,
GHA,CHE,1964,7600.0,2,14480557.056,
GHA,CHE,1965,7850.0,2,15346741.248,
GHA,CHE,1966,4950.0,2,16480058.368,
GHA,CHE,1967,5050.0,2,17740013.568,
GHA,CHE,1968,10200.0,2,18942730.24,
GHA,CHE,1969,8228.5,2,20524886.016,
GHA,CHE,1970,9708.0,2,20733140.992,
GHA,CHE,1971,8862.5,2,24915030.016,
GHA,CHE,1972,22343.0,2,30558349.312,
GHA,CHE,1973,39443.5,2,41095409.664,
GHA,CHE,1974,54907.5,2,47360909.312,
GHA,CHE,1975,50391.5,2,54296719.36,
GHA,CHE,1976,51965.5,2,56792170.496,
GHA,CHE,1977,75416.5,2,60656877.568,
GHA,CHE,1978,102507.5,2,84828471.296,
GHA,CHE,1979,62154.5,2,95352823.808,
GHA,CHE,1980,120749.0,2,118710312.96,
GHA,CHE,1981,105615.508,2,108721037.312,
GHA,CHE,1982,77574.0,2,111431737.344,
GHA,CHE,1983,83369.0,2,111035572.224,
GHA,CHE,1984,63011.0,2,106019110.912,
GHA,CHE,1985,19512.5,2,107496243.2,
GHA,CHE,1986,87627.525,2,154095517.696,
GHA,CHE,1987,99167.041,2,192981614.592,
GHA,CHE,1988,19733.8355,2,208774021.12,
GHA,CHE,1989,21109.5455,2,201572646.912,
GHA,CHE,1990,36637.406,2,257420296.192,184836362.767
GHA,CHE,1991,23938.046,2,260459888.64,189239475.003
GHA,CHE,1992,289015.9085,2,271133671.424,193468696.456
GHA,CHE,1993,32716.4145,2,263691010.048,197822308.495
GHA,CHE,1994,33563.4815,2,291913793.536,204597483.185
GHA,CHE,1995,44648.560000000005,2,341759000.576,209869103.966
GHA,CHE,1996,37062.287,2,329619341.312,215690919.01
GHA,CHE,1997,34753.438,2,286604034.048,225425405.667
GHA,CHE,1998,38156.9985,2,294977503.232,233759669.666
GHA,CHE,1999,46620.0,2,289884143.616,241543843.478
GHA,CHE,2000,215586.45599999998,2,271659728.896,256298797.888
GHA,CHE,2001,254430.3,2,278628761.6,266507694.658
GHA,CHE,2002,281979.38350000005,2,301127794.688,274505078.549
GHA,CHE,2003,331086.5965,2,351982649.344,276030971.325
GHA,CHE,2004,56590.573000000004,2,393541681.152,289199083.298
GHA,CHE,2005,108505.366,2,407543283.712,300888797.058
GHA,CHE,2006,163919.4665,2,429180747.776,336415022.056
GHA,CHE,2007,160424.087,2,477421404.16,373532770.071
GHA,CHE,2008,160182.709,2,551552024.576,400107776.302
GHA,CHE,2009,334859.6265,2,539507556.352,399834543.497
GHA,CHE,2010,200681.4095,2,581208571.904,414217850.207
GHA,CHE,2011,526994.6095,2,696278712.32,442451269.841
GHA,CHE,2012,1450791.406,2,666100629.504,460544832.254
GHA,CHE,2013,1499081.5525,2,685434208.256,483647350.011
GHA,CHE,2014,1473982.974,2,702705565.696,501374116.772
GHA,CHE,2015,1395601.6005,2,670789926.912,517646744.8
GHA,CHE,2016,2167602.555,2,659827261.44,526449749.808
GHA,CHE,2017,1781798.7205,2,704478516.964,584052319.306
GHA,CYP,1950,,0,,
GHA,CYP,1951,,0,,
GHA,CYP,1952,,0,,
GHA,CYP,1953,100.0,1,,
GHA,CYP,1954,,0,,
GHA,CYP,1955,,0,,
GHA,CYP,1956,100.0,1,,
GHA,CYP,1957,100.0,1,,
GHA,CYP,1958,100.0,1,,
GHA,CYP,1959,100.0,1,,
GHA,CYP,1960,100.0,1,,
GHA,CYP,1961,100.0,1,281100.0,
GHA,CYP,1962,100.0,1,315800.0,
GHA,CYP,1963,100.0,1,329600.0,
GHA,CYP,1964,100.0,1,302100.0,
GHA,CYP,1965,,0,380200.0,
GHA,CYP,1966,,0,414100.0,
GHA,CYP,1967,,0,405600.0,
GHA,CYP,1968,100.0,1,440200.0,
GHA,CYP,1969,141.0,2,506200.0,
GHA,CYP,1970,147.5,2,543800.0,
GHA,CYP,1971,126.0,2,690499.968,
GHA,CYP,1972,143.5,1,766099.968,
GHA,CYP,1973,232.0,2,921400.0,
GHA,CYP,1974,485.5,2,839600.0,
GHA,CYP,1975,27.5,2,489912.512,
GHA,CYP,1976,126.0,2,576090.048,
GHA,CYP,1977,524.5,1,734876.16,
GHA,CYP,1978,456.0,2,964024.768,
GHA,CYP,1979,707.5,1,1288699.008,
GHA,CYP,1980,959.5,1,2154311.424,
GHA,CYP,1981,728.0,2,2087496.32,
GHA,CYP,1982,688.5,2,2159242.496,
GHA,CYP,1983,477.0,2,2160364.032,
GHA,CYP,1984,615.0,1,2278248.96,
GHA,CYP,1985,343.0,2,2430411.776,
GHA,CYP,1986,342.5465,2,3090734.336,
GHA,CYP,1987,115.7685,2,3704813.824,
GHA,CYP,1988,2439.835,2,4278792.448,
GHA,CYP,1989,3494.7995,2,4563482.624,
GHA,CYP,1990,2232.618,1,5591130.112,7637996.008
GHA,CYP,1991,764.556,1,5770197.504,7950590.842
GHA,CYP,1992,547.304,2,6912150.528,8896220.373
GHA,CYP,1993,562.957,2,6590290.944,9171639.938
GHA,CYP,1994,165.0625,2,7425703.936,9919467.16
GHA,CYP,1995,387.093,2,9250143.232,10983874.015
GHA,CYP,1996,804.539,2,9346693.12,11311467.796
GHA,CYP,1997,1405.629,2,8905553.92,11975012.851
GHA,CYP,1998,2960.7975,2,9553478.656,12854965.979
GHA,CYP,1999,2199.4415,2,9776223.232,13651936.565
GHA,CYP,2000,12902.035,2,9314937.856,15057380.41
GHA,CYP,2001,6300.7775,2,9679304.704,16344183.31
GHA,CYP,2002,1322.068,2,10557366.272,17006193.466
GHA,CYP,2003,1521.4009999999998,2,13319544.832,17455400.607
GHA,CYP,2004,678.4045000000001,2,15816972.288,18994387.71
GHA,CYP,2005,1386.4355,2,16997800.96,20804287.171
GHA,CYP,2006,658.7155,2,18435766.272,22901540.4
GHA,CYP,2007,1122.5555,2,21841815.552,25304414.337
GHA,CYP,2008,3019.0525000000002,2,25321517.056,27393470.558
GHA,CYP,2009,16132.800500000001,2,23542650.88,27410703.462
GHA,CYP,2010,2431.3824999999997,2,23132450.816,27616427.706
GHA,CYP,2011,646.087,2,24851265.536,28242765.356
GHA,CYP,2012,661.647,2,22766913.536,27540381.055
GHA,CYP,2013,828.2785,2,21911445.504,26384575.779
GHA,CYP,2014,13243.3315,2,23308212.224,25986506.269
GHA,CYP,2015,831.4445000000001,2,19559942.144,26734921.467
GHA,CYP,2016,711.2705,2,19801663.488,27659903.184
GHA,CYP,2017,1374.468,2,22870833.71,32909236.998
GHA,CZE,1993,222.65,1,40452247.552,124041850.029
GHA,CZE,1994,1331.5055,1,47364870.144,130367185.873
GHA,CZE,1995,2762.285,2,59537113.088,141366056.776
GHA,CZE,1996,2817.633,2,66775130.112,149966091.329
GHA,CZE,1997,3242.05,2,61621395.456,151261078.807
GHA,CZE,1998,2228.7165,2,66372661.248,153024472.851
GHA,CZE,1999,2632.3329999999996,2,64719368.192,157231356.316
GHA,CZE,2000,2334.694,2,61474267.136,165438468.106
GHA,CZE,2001,2893.014,2,67375681.536,179364921.052
GHA,CZE,2002,2224.687,2,81696694.272,184989252.901
GHA,CZE,2003,3294.3505,2,99300327.424,197368173.518
GHA,CZE,2004,3775.8614999999995,2,118976258.048,211909457.612
GHA,CZE,2005,3462.2389999999996,2,135990124.544,223723506.683
GHA,CZE,2006,8999.4645,2,155213119.488,243192342.286
GHA,CZE,2007,10249.039,2,188818472.96,268368924.128
GHA,CZE,2008,9864.286499999998,2,235205279.744,288526895.683
GHA,CZE,2009,6029.7165,2,205729792.0,287910098.198
GHA,CZE,2010,7808.9800000000005,2,207016394.752,289714484.402
GHA,CZE,2011,23132.094500000003,2,227307241.472,302260233.093
GHA,CZE,2012,19811.2975,2,206751367.168,305309362.169
GHA,CZE,2013,14548.7815,2,208796024.832,320535090.731
GHA,CZE,2014,12752.4825,2,207818326.016,340575347.85
GHA,CZE,2015,10352.447,2,185156354.048,355857682.085
GHA,CZE,2016,15596.586,2,192924598.272,366607831.342
GHA,CZE,2017,14310.514,2,218628940.952,411327867.895
GHA,DEU,1950,23800.0,2,,
GHA,DEU,1951,27600.0,2,,
GHA,DEU,1952,30900.0,2,,
GHA,DEU,1953,28950.0,2,,
GHA,DEU,1954,50200.0,2,,
GHA,DEU,1955,47400.0,2,42871001.088,
GHA,DEU,1956,53100.0,2,47288000.512,
GHA,DEU,1957,52000.0,2,51487997.952,
GHA,DEU,1958,61350.0,2,55224000.512,
GHA,DEU,1959,75550.0,2,59966001.152,
GHA,DEU,1960,82850.0,2,72661999.616,
GHA,DEU,1961,72000.0,2,82478997.504,
GHA,DEU,1962,58550.0,2,90169999.36,
GHA,DEU,1963,69000.0,2,95860998.144,
GHA,DEU,1964,69750.0,2,105559998.464,
GHA,DEU,1965,70150.0,2,114721996.8,
GHA,DEU,1966,52350.0,2,121880002.56,
GHA,DEU,1967,51050.0,2,123859001.344,
GHA,DEU,1968,64150.0,2,134068002.816,
