iso3,year,country_exists,depth_score,agreement_type,reciprocal,fta_or_deeper,nonreciprocal_only,n_northern_reporting,n_northern_with_agreement,trade_total_northern,gdp_total_northern,trade_reciprocal_northern,gdp_reciprocal_northern,n_reciprocal_partners,n_partners_trade_available,reciprocal_trade_share,reciprocal_gdp_share,gdp_african,gdpcap_african,gdp_ppp_african,gdpcap_ppp_african,pop_african,pop_pwt_african,gdp_ppp_pwt_african,wto_african,gatt_african
SLE,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,174869.0,8740008512.064,0.0,0.0,0.0,28.0,0.0,0.0,995104.32,0.292,,,3408.34,3608.751,4021408.75,0.0,1.0
SLE,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,195508.0,9461506897.664,0.0,0.0,0.0,27.0,0.0,0.0,1087471.872,0.311,,,3492.174,3699.467,4191936.0,0.0,1.0
SLE,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,175007.80999999997,10013658187.84,0.0,0.0,0.0,25.0,0.0,0.0,856890.496,0.239,,,3584.397,3799.55,4276272.0,0.0,1.0
SLE,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,214715.4725,11908986258.239998,0.0,0.0,0.0,25.0,0.0,0.0,490181.472,0.133,,,3688.492,3912.438,4403030.5,0.0,1.0
SLE,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,216150.5245,13601061168.384003,0.0,0.0,0.0,27.0,0.0,0.0,701307.584,0.185,,,3800.961,4034.668,4738219.5,0.0,1.0
SLE,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,230998.734,15340574223.36,0.0,0.0,0.0,27.0,0.0,0.0,1055083.968,0.27,,,3908.478,4152.984,4950710.0,0.0,1.0
SLE,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,286877.3815,16164941408.576,0.0,0.0,0.0,28.0,0.0,0.0,932974.4,0.234,,,3993.016,4249.468,5264789.0,0.0,1.0
SLE,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,282555.16099999996,18322889058.559998,0.0,0.0,0.0,27.0,0.0,0.0,649644.8,0.161,3485536.986,0.808,4042.678,4312.246,5885105.0,0.0,1.0
SLE,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,291420.268,19393791276.544,0.0,0.0,0.0,25.0,0.0,0.0,779981.568,0.192,3686260.662,0.85,4053.257,4337.239,6096152.0,0.0,1.0
SLE,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,297001.306,20844117865.92,0.0,0.0,0.0,26.0,0.0,0.0,679998.016,0.169,3053448.849,0.705,4031.73,4331.332,5737045.0,0.0,1.0
SLE,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,273850.3145,21072670525.888,0.0,0.0,0.0,30.0,0.0,0.0,768812.352,0.193,3169068.147,0.736,3991.434,4307.299,6350273.5,0.0,1.0
SLE,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,277819.9975,22587045957.952,0.0,0.0,0.0,33.0,0.0,0.0,911915.968,0.231,3173482.837,0.741,3951.544,4283.621,7129010.5,0.0,1.0
SLE,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,211658.3455,24960546077.760002,0.0,0.0,0.0,31.0,0.0,0.0,870758.72,0.222,2980505.706,0.697,3927.105,4274.819,6732373.0,1.0,1.0
SLE,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,263428.81850000005,25115816761.408,0.0,0.0,0.0,31.0,0.0,0.0,941742.144,0.24,3088143.444,0.721,3919.708,4282.35,5731331.0,1.0,1.0
SLE,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,336070.41049999994,24683023210.688,0.0,0.0,0.0,32.0,0.0,0.0,850218.048,0.216,2956398.154,0.687,3928.313,4305.455,5089203.0,1.0,1.0
SLE,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,242334.99800000002,24755038679.936,0.0,0.0,0.0,33.0,0.0,0.0,672375.936,0.17,3041827.49,0.699,3961.869,4353.646,4466662.0,1.0,1.0
SLE,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,201328.47950000002,26015395041.984,0.0,0.0,0.0,32.0,0.0,0.0,669384.768,0.166,3027249.436,0.682,4030.443,4437.803,3286494.5,1.0,1.0
SLE,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,289334.72949999996,26479956300.608,0.0,0.0,0.0,32.0,0.0,0.0,635873.984,0.154,3302112.539,0.723,4139.757,4564.297,3821286.75,1.0,1.0
SLE,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,351878.549,26213172625.856,0.0,0.0,0.0,34.0,0.0,0.0,1079478.4,0.251,3136209.794,0.662,4295.667,4739.147,4280883.5,1.0,1.0
SLE,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,24.0,396044.1745,27332669775.68,0.0,0.0,0.0,33.0,0.0,0.0,1239004.288,0.276,4020839.129,0.811,4493.047,4957.216,4998564.0,1.0,1.0
SLE,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,25.0,466339.4895,30659992696.192,0.0,0.0,0.0,35.0,0.0,0.0,1371442.56,0.291,4485790.119,0.863,4712.763,5199.549,5157821.5,1.0,1.0
SLE,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,382131.824,34051005386.304,0.0,0.0,0.0,36.0,0.0,0.0,1431208.704,0.29,4904929.887,0.902,4928.175,5439.695,5266061.0,1.0,1.0
SLE,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,385217.3549999999,35810110801.536,0.0,0.0,0.0,36.0,0.0,0.0,1627853.056,0.318,5282095.762,0.933,5119.895,5658.379,5344560.5,1.0,1.0
SLE,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,345930.87049999996,37668340994.816,0.0,0.0,0.0,34.0,0.0,0.0,1887429.12,0.357,5745222.949,0.982,5280.909,5848.692,5607256.0,1.0,1.0
SLE,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,409049.75999999995,41090276041.472,0.0,0.0,0.0,35.0,0.0,0.0,2158653.184,0.399,6373412.348,1.06,5416.015,6015.417,5993345.5,1.0,1.0
SLE,2008,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,468326.63600000006,43356354594.304,0.0,0.0,0.0,36.0,0.0,0.0,2505620.48,0.453,6849328.423,1.111,5532.139,6165.372,6446190.0,1.0,1.0
SLE,2009,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,394705.804,40865587641.088,0.0,0.0,0.0,36.0,0.0,0.0,2453972.992,0.435,7222223.512,1.145,5641.182,6310.26,6911155.0,1.0,1.0
SLE,2010,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,462787.95900000003,42666123500.352005,0.0,0.0,0.0,35.0,0.0,0.0,2578159.616,0.448,7702647.247,1.193,5751.976,6458.72,7149301.0,1.0,1.0
SLE,2011,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,689114.0894999999,45767108476.736,0.0,0.0,0.0,35.0,0.0,0.0,2925391.36,0.499,8239839.598,1.246,5865.491,6611.692,7655438.5,1.0,1.0
SLE,2012,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,792122.3910000001,45700867909.632,0.0,0.0,0.0,35.0,0.0,0.0,3529350.4,0.59,9665618.312,1.429,5978.727,6766.103,8999900.0,1.0,1.0
SLE,2013,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,733309.7359999999,46150748830.01601,0.0,0.0,0.0,35.0,0.0,0.0,4136280.832,0.679,11856363.228,1.713,6092.075,6922.079,10375962.0,1.0,1.0
SLE,2014,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,757605.3605000002,47358762874.11201,0.0,0.0,0.0,35.0,0.0,0.0,5015157.76,0.708,12618573.996,1.782,7079.162,7079.162,9497855.0,1.0,1.0
SLE,2015,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,675704.3879999999,44849923518.08,0.0,0.0,0.0,36.0,0.0,0.0,4251779.84,0.588,10140867.441,1.401,7237.025,7237.025,9039928.0,1.0,1.0
SLE,2016,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,606875.013,45883796063.871994,0.0,0.0,0.0,36.0,0.0,0.0,3668876.032,0.496,10897574.492,1.473,7396.19,7396.19,10003766.0,1.0,1.0
SLE,2017,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,32.0,572850.9205,48443791181.825,0.0,0.0,0.0,36.0,0.0,0.0,3719369.107,0.497,12234073.368,1.634,7488.427,7557.212,10475391.0,1.0,1.0
SWZ,1950,False,,,,,,0.0,0.0,,439149675.856,0.0,0.0,0.0,0.0,,0.0,,,,,277.384,,,0.0,0.0
SWZ,1951,False,,,,,,0.0,0.0,,508704606.91200006,0.0,0.0,0.0,0.0,,0.0,,,,,283.699,,,0.0,0.0
SWZ,1952,False,,,,,,0.0,0.0,,564177641.312,0.0,0.0,0.0,0.0,,0.0,,,,,290.243,,,0.0,0.0
SWZ,1953,False,,,,,,0.0,0.0,,594802213.104,0.0,0.0,0.0,0.0,,0.0,,,,,297.025,,,0.0,0.0
SWZ,1954,False,,,,,,0.0,0.0,,608996152.944,0.0,0.0,0.0,0.0,,0.0,,,,,304.057,,,0.0,0.0
SWZ,1955,False,,,,,,0.0,0.0,,707212135.52,0.0,0.0,0.0,0.0,,0.0,,,,,311.346,,,0.0,0.0
SWZ,1956,False,,,,,,0.0,0.0,,759962809.184,0.0,0.0,0.0,0.0,,0.0,,,,,318.904,,,0.0,0.0
SWZ,1957,False,,,,,,0.0,0.0,,810041068.576,0.0,0.0,0.0,0.0,,0.0,,,,,326.741,,,0.0,0.0
SWZ,1958,False,,,,,,0.0,0.0,,830159736.224,0.0,0.0,0.0,0.0,,0.0,,,,,334.837,,,0.0,0.0
SWZ,1959,False,,,,,,0.0,0.0,,885219863.3280001,0.0,0.0,0.0,0.0,,0.0,,,,,343.201,,,0.0,0.0
SWZ,1960,False,,,,,,0.0,0.0,,1004764122.1600001,0.0,0.0,0.0,0.0,,0.0,35076.844,0.1,,,349.233,,,0.0,0.0
SWZ,1961,False,,,,,,0.0,0.0,,1068562561.6,0.0,0.0,0.0,0.0,,0.0,43026.044,0.12,,,357.522,,,0.0,0.0
SWZ,1962,False,,,,,,0.0,0.0,,1154279277.792,0.0,0.0,0.0,0.0,,0.0,45927.96,0.126,,,365.719,,,0.0,0.0
SWZ,1963,False,,,,,,0.0,0.0,,1241588382.56,0.0,0.0,0.0,0.0,,0.0,54129.44,0.145,,,373.991,,,0.0,0.0
SWZ,1964,False,,,,,,0.0,0.0,,1356808025.408,0.0,0.0,0.0,0.0,,0.0,64980.556,0.17,,,382.575,,,0.0,0.0
SWZ,1965,False,,,,,,0.0,0.0,,1474823991.328,0.0,0.0,0.0,0.0,,0.0,70279.968,0.179,,,391.659,,,0.0,0.0
SWZ,1966,False,,,,,,0.0,0.0,,1613314560.144,0.0,0.0,0.0,0.0,,0.0,76859.968,0.192,,,401.295,,,0.0,0.0
SWZ,1967,False,,,,,,0.0,0.0,,1724081100.72,0.0,0.0,0.0,0.0,,0.0,74759.968,0.182,,,411.478,,,0.0,0.0
SWZ,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,,1867705725.52,0.0,0.0,0.0,0.0,,0.0,79799.968,0.189,,,422.266,,,0.0,0.0
SWZ,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,29990.0,2054570607.7919998,0.0,0.0,0.0,5.0,0.0,0.0,105419.96,0.243,,,433.709,,,0.0,0.0
SWZ,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,56020.0,2273816559.2320004,0.0,0.0,0.0,7.0,0.0,0.0,112139.952,0.252,,,445.844,445.729,1014570.125,0.0,0.0
SWZ,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,61490.0,2523239156.608,0.0,0.0,0.0,9.0,0.0,0.0,136462.08,0.297,,,458.717,458.605,1186299.875,0.0,0.0
SWZ,1972,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,14.0,68510.0,2927304446.368,0.0,0.0,0.0,14.0,0.0,0.0,146740.384,0.311,,,472.337,472.23,1441914.625,0.0,0.0
SWZ,1973,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,15.0,72683.0,3532604577.152,0.0,0.0,0.0,17.0,0.0,0.0,221915.104,0.456,,,486.656,486.561,1412073.375,0.0,0.0
SWZ,1974,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0,110581.0,3948556657.12,0.0,0.0,0.0,16.0,0.0,0.0,264320.944,0.527,,,501.596,501.512,1450426.875,0.0,0.0
SWZ,1975,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,17.0,131230.0,4429510582.784,0.0,0.0,0.0,14.0,0.0,0.0,288299.872,0.558,,,517.1,517.024,1843806.875,0.0,0.0
SWZ,1976,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,145193.0,4806278232.896,0.0,0.0,0.0,19.0,0.0,0.0,272549.984,0.511,,,533.264,533.214,2098160.25,0.0,0.0
SWZ,1977,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,131160.0,5430826885.312,0.0,0.0,0.0,19.0,0.0,0.0,304060.0,0.553,,,550.135,550.118,2086405.5,0.0,0.0
SWZ,1978,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,149540.0,6534032980.16,0.0,0.0,0.0,17.0,0.0,0.0,340629.984,0.6,,,567.56,567.559,1976175.5,0.0,0.0
SWZ,1979,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,195583.0,7510149364.864,0.0,0.0,0.0,19.0,0.0,0.0,412094.08,0.704,,,585.335,585.344,1973208.75,0.0,0.0
SWZ,1980,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,19.0,208240.0,8340612450.304,0.0,0.0,0.0,16.0,0.0,0.0,542007.488,0.898,,,603.373,603.372,2135619.75,0.0,0.0
SWZ,1981,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,191210.0,8455798984.639999,0.0,0.0,0.0,18.0,0.0,0.0,571514.432,0.92,,,621.314,621.276,2333784.25,0.0,0.0
SWZ,1982,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,204540.0,8413404846.592001,0.0,0.0,0.0,18.0,0.0,0.0,537568.128,0.841,,,639.333,639.237,2401593.0,0.0,0.0
SWZ,1983,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,111480.0,8740008512.064,0.0,0.0,0.0,18.0,0.0,0.0,555336.128,0.843,,,658.496,658.32,2588836.75,0.0,0.0
SWZ,1984,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,135082.0,9461506897.664,0.0,0.0,0.0,21.0,0.0,0.0,494483.232,0.727,,,680.253,679.976,2578738.0,0.0,0.0
SWZ,1985,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,20.0,133781.0,10013658187.84,0.0,0.0,0.0,18.0,0.0,0.0,361012.32,0.512,,,705.492,705.085,2651870.0,0.0,0.0
SWZ,1986,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,182158.0,11908986258.239998,0.0,0.0,0.0,20.0,0.0,0.0,449140.384,0.611,,,734.79,734.243,3243288.75,0.0,0.0
SWZ,1987,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,201222.0,13601061168.384003,0.0,0.0,0.0,21.0,0.0,0.0,584126.016,0.761,,,767.417,766.707,3912854.0,0.0,0.0
SWZ,1988,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,239815.03000000003,15340574223.36,0.0,0.0,0.0,23.0,0.0,0.0,692026.624,0.864,,,801.35,800.456,4013423.75,0.0,0.0
SWZ,1989,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,200526.42299999998,16164941408.576,0.0,0.0,0.0,23.0,0.0,0.0,696921.408,0.836,,,833.787,832.682,4150273.0,0.0,0.0
SWZ,1990,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,22.0,296900.258,18322889058.559998,0.0,0.0,0.0,24.0,0.0,0.0,1114694.144,1.292,2994207.666,3.476,862.728,861.373,4842355.5,0.0,0.0
SWZ,1991,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,278989.381,19393791276.544,0.0,0.0,0.0,23.0,0.0,0.0,1156135.68,1.303,3148334.023,3.555,887.248,885.623,5094708.0,0.0,0.0
SWZ,1992,True,1.0,1_nonreciprocal,0.0,0.0,1.0,34.0,22.0,356689.61699999997,20844117865.92,0.0,0.0,0.0,23.0,0.0,0.0,1284759.808,1.415,3323989.043,3.669,907.947,906.034,5354004.0,0.0,0.0
SWZ,1993,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,252126.97300000003,21072670525.888,0.0,0.0,0.0,28.0,0.0,0.0,1357189.76,1.465,3508778.839,3.797,926.224,924.025,5916748.0,0.0,1.0
SWZ,1994,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,251862.972,22587045957.952,0.0,0.0,0.0,28.0,0.0,0.0,1419294.08,1.503,3669477.888,3.896,944.223,941.774,6073488.5,0.0,1.0
SWZ,1995,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,283369.82300000003,24960546077.760002,0.0,0.0,0.0,28.0,0.0,0.0,1698989.44,1.763,3926780.779,4.087,963.428,960.792,6957517.5,1.0,1.0
SWZ,1996,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,266174.13800000004,25115816761.408,0.0,0.0,0.0,28.0,0.0,0.0,1602741.76,1.628,4152089.488,4.229,984.506,981.764,7427771.0,1.0,1.0
SWZ,1997,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,287801.679,24683023210.688,0.0,0.0,0.0,29.0,0.0,0.0,1716714.24,1.705,4354188.859,4.337,1006.76,1003.995,7295899.5,1.0,1.0
SWZ,1998,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,196534.60400000002,24755038679.936,0.0,0.0,0.0,28.0,0.0,0.0,1576908.8,1.533,4516058.272,4.402,1028.694,1026.009,7035818.0,1.0,1.0
SWZ,1999,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,274138.52800000005,26015395041.984,0.0,0.0,0.0,30.0,0.0,0.0,1547888.512,1.477,4720471.094,4.514,1048.151,1045.629,6869091.5,1.0,1.0
SWZ,2000,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,267406.169,26479956300.608,0.0,0.0,0.0,34.0,0.0,0.0,1524490.112,1.433,4912865.547,4.628,1063.715,1061.468,7384344.5,1.0,1.0
SWZ,2001,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,292889.09650000004,26213172625.856,0.0,0.0,0.0,34.0,0.0,0.0,1349326.976,1.255,5077824.975,4.733,1074.761,1072.927,7216650.0,1.0,1.0
SWZ,2002,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,395902.54199999996,27332669775.68,0.0,0.0,0.0,34.0,0.0,0.0,1224220.672,1.131,5381604.003,4.979,1082.183,1080.93,7130226.0,1.0,1.0
SWZ,2003,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,23.0,541269.86,30659992696.192,0.0,0.0,0.0,33.0,0.0,0.0,1854020.48,1.704,5701897.889,5.244,1087.929,1087.392,7101905.5,1.0,1.0
SWZ,2004,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,611910.3835,34051005386.304,0.0,0.0,0.0,35.0,0.0,0.0,2420610.56,2.211,6070997.876,5.544,1094.758,1095.053,7154886.5,1.0,1.0
SWZ,2005,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,787630.2165,35810110801.536,0.0,0.0,0.0,34.0,0.0,0.0,2584077.824,2.339,6642244.385,6.006,1104.642,1105.873,7711397.5,1.0,1.0
SWZ,2006,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,419599.5075,37668340994.816,0.0,0.0,0.0,34.0,0.0,0.0,2947922.176,2.636,7256554.265,6.476,1118.253,1120.514,8063012.5,1.0,1.0
SWZ,2007,True,1.0,1_nonreciprocal,0.0,0.0,1.0,36.0,30.0,518712.04300000006,41090276041.472,0.0,0.0,0.0,34.0,0.0,0.0,3053823.232,2.691,7780096.692,6.834,1134.977,1138.434,8158538.0,1.0,1.0
SWZ,2008,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,448377.631,43356354594.304,1571.4815,1023036731.392,3.0,35.0,0.0035048169028753357,0.02359600434503326,3019770.624,2.617,7997892.262,6.901,1153.929,1158.897,8024058.0,1.0,1.0
SWZ,2009,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,464288.65599999996,40865587641.088,1525.1575,931180604.4159999,3.0,34.0,0.003284933802044046,0.022786423936793004,3144680.704,2.679,8184752.555,6.932,1173.678,1180.675,8395057.0,1.0,1.0
SWZ,2010,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,527011.262,42666123500.352005,207078.01249999998,17070819351.551998,26.0,35.0,0.39292900822297794,0.4001024220400796,3891563.52,3.262,8599018.821,7.149,1193.148,1202.843,8672824.0,1.0,1.0
SWZ,2011,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,519224.5410000001,45767108476.736,297778.43700000003,18545620219.904,26.0,34.0,0.5735060912692876,0.40521721465822935,4145772.288,3.42,8973785.938,7.324,1212.159,1225.258,8872144.0,1.0,1.0
SWZ,2012,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,411808.132,45700867909.632,265008.1205,17530770119.679996,26.0,35.0,0.6435232816140698,0.38359818798944906,4049589.248,3.29,9571895.132,7.669,1230.985,1248.158,9294582.0,1.0,1.0
SWZ,2013,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,487813.774,46150748830.01601,354475.16099999996,18210141523.968002,26.0,33.0,0.7266608281544752,0.39457954606630996,3791304.448,3.034,10393434.285,8.174,1249.514,1271.456,9793084.0,1.0,1.0
SWZ,2014,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,401207.4125,47358762874.11201,241793.7075,18808711341.056004,26.0,34.0,0.6026651052963784,0.39715377259859796,4486261.76,3.464,11028731.638,8.516,1295.097,1295.097,9968968.0,1.0,1.0
SWZ,2015,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,312478.2095,44849923518.08,211509.11849999998,16533545740.288,26.0,36.0,0.6768763775190538,0.36864155930216824,4137638.656,3.137,11310595.017,8.575,1319.011,1319.011,10304308.0,1.0,1.0
SWZ,2016,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,311238.52650000004,45883796063.871994,212146.10449999996,16565048626.176,26.0,36.0,0.6816190363245405,0.36102175598367714,3727303.68,2.775,11205076.63,8.343,1343.098,1343.098,10238427.0,1.0,1.0
SWZ,2017,True,3.0,3_fta,1.0,1.0,0.0,36.0,31.0,255396.198,48443791181.825,153436.33150000003,17596136119.579998,26.0,36.0,0.6007776650614041,0.36322789134186645,4402969.226,3.914,9457426.062,8.408,1124.808,1367.254,10450808.0,1.0,1.0
TZA,1950,False,,,,,,0.0,0.0,105800.0,439149675.856,0.0,0.0,0.0,17.0,0.0,0.0,,,,,7934.924,,,0.0,0.0
TZA,1951,False,,,,,,0.0,0.0,148650.0,508704606.91200006,0.0,0.0,0.0,20.0,0.0,0.0,,,,,8124.902,,,0.0,0.0
TZA,1952,False,,,,,,0.0,0.0,189000.0,564177641.312,0.0,0.0,0.0,22.0,0.0,0.0,,,,,8322.925,,,0.0,0.0
TZA,1953,False,,,,,,0.0,0.0,132200.0,594802213.104,0.0,0.0,0.0,19.0,0.0,0.0,,,,,8529.355,,,0.0,0.0
TZA,1954,False,,,,,,0.0,0.0,143300.0,608996152.944,0.0,0.0,0.0,21.0,0.0,0.0,,,,,8745.102,,,0.0,0.0
TZA,1955,False,,,,,,0.0,0.0,175200.0,707212135.52,0.0,0.0,0.0,22.0,0.0,0.0,,,,,8970.611,,,0.0,0.0
TZA,1956,False,,,,,,0.0,0.0,169200.0,759962809.184,0.0,0.0,0.0,22.0,0.0,0.0,,,,,9206.351,,,0.0,0.0
TZA,1957,False,,,,,,0.0,0.0,158300.0,810041068.576,0.0,0.0,0.0,21.0,0.0,0.0,,,,,9452.826,,,0.0,0.0
TZA,1958,False,,,,,,0.0,0.0,155600.0,830159736.224,0.0,0.0,0.0,21.0,0.0,0.0,,,,,9710.558,,,0.0,0.0
TZA,1959,False,,,,,,0.0,0.0,164200.0,885219863.3280001,0.0,0.0,0.0,21.0,0.0,0.0,,,,,9978.909,,,0.0,0.0
TZA,1960,False,,,,,,0.0,0.0,184100.0,1004764122.1600001,0.0,0.0,0.0,23.0,0.0,0.0,,,,,10074.49,10110.041,11605976.0,0.0,0.0
TZA,1961,False,,,,,,0.0,0.0,181700.0,1068562561.6,0.0,0.0,0.0,23.0,0.0,0.0,636419.968,0.061,,,10373.284,10401.472,12062551.0,0.0,1.0
TZA,1962,False,,,,,,0.0,0.0,182000.0,1154279277.792,0.0,0.0,0.0,23.0,0.0,0.0,698440.0,0.065,,,10683.653,10705.534,13334207.0,0.0,1.0
TZA,1963,False,,,,,,0.0,0.0,205500.0,1241588382.56,0.0,0.0,0.0,23.0,0.0,0.0,778380.032,0.071,,,11005.491,11022.128,14544262.0,0.0,1.0
TZA,1964,True,1.0,1_nonreciprocal,0.0,0.0,1.0,30.0,1.0,253700.0,1356808025.408,0.0,0.0,0.0,23.0,0.0,0.0,844190.016,0.074,,,11338.544,11353.68,16679237.0,0.0,1.0
TZA,1965,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,239300.0,1474823991.328,0.0,0.0,0.0,23.0,0.0,0.0,859590.016,0.074,,,11682.873,11697.311,16643810.0,0.0,1.0
TZA,1966,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,301100.0,1613314560.144,0.0,0.0,0.0,24.0,0.0,0.0,985870.016,0.082,,,12038.204,12053.024,18094930.0,0.0,1.0
TZA,1967,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,287000.0,1724081100.72,0.0,0.0,0.0,25.0,0.0,0.0,1028020.032,0.083,,,12405.366,12423.466,19191058.0,0.0,1.0
TZA,1968,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,310977.5,1867705725.52,0.0,0.0,0.0,26.0,0.0,0.0,1102359.936,0.086,,,12786.833,12798.736,20675564.0,0.0,1.0
TZA,1969,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,300859.5,2054570607.7919998,0.0,0.0,0.0,27.0,0.0,0.0,1181569.92,0.09,,,13185.844,13194.288,21732160.0,0.0,1.0
TZA,1970,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,348819.0,2273816559.2320004,0.0,0.0,0.0,26.0,0.0,0.0,1310420.096,0.096,,,13604.627,13605.529,23782008.0,0.0,1.0
TZA,1971,True,1.0,1_nonreciprocal,0.0,0.0,1.0,31.0,1.0,346919.0,2523239156.608,0.0,0.0,0.0,26.0,0.0,0.0,1402000.0,0.1,,,14044.585,14045.824,24950374.0,0.0,1.0
